% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
0.385	6	8	39	6	2	4	217	0	0
0.385	9	17	39	6	1	14	775	0	0
0.385	10	1	39	6	1	18	967	0	0
0.385	11	2	39	6	1	26	1836	0	0
0.385	12	3	39	6	1	28	2196	0	0
0.385	13	4	39	6	1	18	967	0	0
0.386	1	13	39	7	5	6	309	0	0
0.386	2	21	39	7	1	10	469	0	0
0.386	4	9	39	7	6	2	133	0	0
0.386	5	23	39	7	1	8	421	0	0
0.386	6	15	39	7	1	2	133	0	0
0.386	9	17	39	7	1	14	775	0	0
0.386	10	1	39	7	1	18	967	0	0
0.386	11	2	39	7	1	26	1836	0	0
0.386	12	3	39	7	1	28	2196	0	0
0.386	13	18	39	7	17	0	81	0	0
0.387	1	20	39	8	1	4	217	0	0
0.387	2	16	39	8	2	4	217	0	0
0.387	4	22	39	8	4	12	597	0	0
0.387	5	23	39	8	1	8	421	0	0
0.387	6	14	39	8	3	8	421	0	0
0.387	9	17	39	8	1	14	775	0	0
0.387	10	1	39	8	1	18	967	0	0
0.387	11	2	39	8	1	26	1836	0	0
0.387	12	3	39	8	1	28	2196	0	0
0.387	13	18	39	8	17	0	81	0	0
0.388	1	10	39	9	2	8	421	0	0
0.388	2	21	39	9	1	10	469	0	0
0.388	4	12	39	9	1	8	421	0	0
0.388	5	23	39	9	1	8	421	0	0
0.388	6	7	39	9	4	10	469	0	0
0.388	9	17	39	9	1	14	775	0	0
0.388	10	1	39	9	1	18	967	0	0
0.388	11	2	39	9	1	26	1836	0	0
0.388	12	3	39	9	1	28	2196	0	0
0.388	13	4	39	9	1	18	967	0	0
0.389	1	11	39	10	3	12	597	0	0
0.389	2	16	39	10	2	4	217	0	0
0.389	4	19	39	10	3	6	309	0	0
0.389	5	23	39	10	1	8	421	0	0
0.389	6	8	39	10	2	4	217	0	0
0.389	9	17	39	10	1	14	775	0	0
0.389	10	1	39	10	1	18	967	0	0
0.389	11	2	39	10	1	26	1836	0	0
0.389	12	3	39	10	1	28	2196	0	0
0.389	13	18	39	10	17	0	81	0	0
0.39	1	5	40	1	4	10	469	0	0
0.39	2	21	40	1	1	10	469	0	0
0.39	4	6	40	1	2	14	775	0	0
0.39	5	23	40	1	1	8	421	0	0
0.39	6	15	40	1	1	2	133	0	0
0.39	9	17	40	1	1	14	775	0	0
0.39	10	1	40	1	1	18	967	0	0
0.39	11	2	40	1	1	26	1836	0	0
0.39	12	3	40	1	1	28	2196	0	0
0.39	13	18	40	1	17	0	81	0	0
0.391	1	13	40	2	5	6	309	0	0
0.391	2	16	40	2	2	4	217	0	0
0.391	4	22	40	2	4	12	597	0	0
0.391	5	23	40	2	1	8	421	0	0
0.391	6	14	40	2	3	8	421	0	0
0.391	9	17	40	2	1	14	775	0	0
0.391	10	1	40	2	1	18	967	0	0
0.391	11	2	40	2	1	26	1836	0	0
0.391	12	3	40	2	1	28	2196	0	0
0.391	13	18	40	2	17	0	81	0	0
0.392	1	20	40	3	1	4	217	0	0
0.392	2	21	40	3	1	10	469	0	0
0.392	4	9	40	3	6	2	133	0	0
0.392	5	23	40	3	1	8	421	0	0
0.392	6	7	40	3	4	10	469	0	0
0.392	9	17	40	3	1	14	775	0	0
0.392	10	1	40	3	1	18	967	0	0
0.392	11	2	40	3	1	26	1836	0	0
0.392	12	3	40	3	1	28	2196	0	0
0.392	13	18	40	3	17	0	81	0	0
0.393	1	11	40	4	3	12	597	0	0
0.393	2	21	40	4	1	10	469	0	0
0.393	4	12	40	4	1	8	421	0	0
0.393	5	23	40	4	1	8	421	0	0
0.393	6	8	40	4	2	4	217	0	0
0.393	9	17	40	4	1	14	775	0	0
0.393	10	1	40	4	1	18	967	0	0
0.393	11	2	40	4	1	26	1836	0	0
0.393	12	3	40	4	1	28	2196	0	0
0.393	13	18	40	4	17	0	81	0	0
0.394	1	10	40	5	2	8	421	0	0
0.394	2	16	40	5	2	4	217	0	0
0.394	4	6	40	5	2	14	775	0	0
0.394	5	23	40	5	1	8	421	0	0
0.394	6	15	40	5	1	2	133	0	0
0.394	9	17	40	5	1	14	775	0	0
0.394	10	1	40	5	1	18	967	0	0
0.394	11	2	40	5	1	26	1836	0	0
0.394	12	3	40	5	1	28	2196	0	0
0.394	13	18	40	5	17	0	81	0	0
0.395	1	5	40	6	4	10	469	0	0
0.395	2	21	40	6	1	10	469	0	0
0.395	4	19	40	6	3	6	309	0	0
0.395	5	23	40	6	1	8	421	0	0
0.395	6	7	40	6	4	10	469	0	0
0.395	9	17	40	6	1	14	775	0	0
0.395	10	1	40	6	1	18	967	0	0
0.395	11	2	40	6	1	26	1836	0	0
0.395	12	3	40	6	1	28	2196	0	0
0.395	13	4	40	6	1	18	967	0	0
0.396	1	13	40	7	5	6	309	0	0
0.396	2	16	40	7	2	4	217	0	0
0.396	4	22	40	7	4	12	597	0	0
0.396	5	23	40	7	1	8	421	0	0
0.396	6	14	40	7	3	8	421	0	0
0.396	9	17	40	7	1	14	775	0	0
0.396	10	1	40	7	1	18	967	0	0
0.396	11	2	40	7	1	26	1836	0	0
0.396	12	3	40	7	1	28	2196	0	0
0.396	13	4	40	7	1	18	967	0	0
0.397	1	20	40	8	1	4	217	0	0
0.397	2	21	40	8	1	10	469	0	0
0.397	4	12	40	8	1	8	421	0	0
0.397	5	23	40	8	1	8	421	0	0
0.397	6	8	40	8	2	4	217	0	0
0.397	9	17	40	8	1	14	775	0	0
0.397	10	1	40	8	1	18	967	0	0
0.397	11	2	40	8	1	26	1836	0	0
0.397	12	3	40	8	1	28	2196	0	0
0.397	13	4	40	8	1	18	967	0	0
0.398	1	11	40	9	3	12	597	0	0
0.398	2	16	40	9	2	4	217	0	0
0.398	4	9	40	9	6	2	133	0	0
0.398	5	23	40	9	1	8	421	0	0
0.398	6	15	40	9	1	2	133	0	0
0.398	9	17	40	9	1	14	775	0	0
0.398	10	1	40	9	1	18	967	0	0
0.398	11	2	40	9	1	26	1836	0	0
0.398	12	3	40	9	1	28	2196	0	0
0.398	13	18	40	9	17	0	81	0	0
0.399	1	10	40	10	2	8	421	0	0
0.399	2	21	40	10	1	10	469	0	0
0.399	4	6	40	10	2	14	775	0	0
0.399	5	23	40	10	1	8	421	0	0
0.399	6	7	40	10	4	10	469	0	0
0.399	9	17	40	10	1	14	775	0	0
0.399	10	1	40	10	1	18	967	0	0
0.399	11	2	40	10	1	26	1836	0	0
0.399	12	3	40	10	1	28	2196	0	0
0.399	13	18	40	10	17	0	81	0	0
0.4	1	5	41	1	4	10	469	0	0
0.4	2	16	41	1	2	4	217	0	0
0.4	4	19	41	1	3	6	309	0	0
0.4	5	23	41	1	1	8	421	0	0
0.4	6	14	41	1	3	8	421	0	0
0.4	9	17	41	1	1	14	775	0	0
0.4	10	1	41	1	1	18	967	0	0
0.4	11	2	41	1	1	26	1836	0	0
0.4	12	3	41	1	1	28	2196	0	0
0.4	13	4	41	1	1	18	967	0	0
0.401	1	13	41	2	5	6	309	0	0
0.401	2	21	41	2	1	10	469	0	0
0.401	4	22	41	2	4	12	597	0	0
0.401	5	23	41	2	1	8	421	0	0
0.401	6	8	41	2	2	4	217	0	0
0.401	9	17	41	2	1	14	775	0	0
0.401	10	1	41	2	1	18	967	0	0
0.401	11	2	41	2	1	26	1836	0	0
0.401	12	3	41	2	1	28	2196	0	0
0.401	13	18	41	2	17	0	81	0	0
0.402	1	20	41	3	1	4	217	0	0
0.402	2	16	41	3	2	4	217	0	0
0.402	4	12	41	3	1	8	421	0	0
0.402	5	23	41	3	1	8	421	0	0
0.402	6	7	41	3	4	10	469	0	0
0.402	9	17	41	3	1	14	775	0	0
0.402	10	1	41	3	1	18	967	0	0
0.402	11	2	41	3	1	26	1836	0	0
0.402	12	3	41	3	1	28	2196	0	0
0.402	13	4	41	3	1	18	967	0	0
0.403	1	11	41	4	3	12	597	0	0
0.403	2	21	41	4	1	10	469	0	0
0.403	4	9	41	4	6	2	133	0	0
0.403	5	23	41	4	1	8	421	0	0
0.403	6	15	41	4	1	2	133	0	0
0.403	9	17	41	4	1	14	775	0	0
0.403	10	1	41	4	1	18	967	0	0
0.403	11	2	41	4	1	26	1836	0	0
0.403	12	3	41	4	1	28	2196	0	0
0.403	13	4	41	4	1	18	967	0	0
0.404	1	10	41	5	2	8	421	0	0
0.404	2	16	41	5	2	4	217	0	0
0.404	4	6	41	5	2	14	775	0	0
0.404	5	23	41	5	1	8	421	0	0
0.404	6	14	41	5	3	8	421	0	0
0.404	9	17	41	5	1	14	775	0	0
0.404	10	1	41	5	1	18	967	0	0
0.404	11	2	41	5	1	26	1836	0	0
0.404	12	3	41	5	1	28	2196	0	0
0.404	13	18	41	5	17	0	81	0	0
0.405	1	5	41	6	4	10	469	0	0
0.405	2	21	41	6	1	10	469	0	0
0.405	4	19	41	6	3	6	309	0	0
0.405	5	23	41	6	1	8	421	0	0
0.405	6	8	41	6	2	4	217	0	0
0.405	9	17	41	6	1	14	775	0	0
0.405	10	1	41	6	1	18	967	0	0
0.405	11	2	41	6	1	26	1836	0	0
0.405	12	3	41	6	1	28	2196	0	0
0.405	13	4	41	6	1	18	967	0	0
0.406	1	13	41	7	5	6	309	0	0
0.406	2	16	41	7	2	4	217	0	0
0.406	4	22	41	7	4	12	597	0	0
0.406	5	23	41	7	1	8	421	0	0
0.406	6	7	41	7	4	10	469	0	0
0.406	9	17	41	7	1	14	775	0	0
0.406	10	1	41	7	1	18	967	0	0
0.406	11	2	41	7	1	26	1836	0	0
0.406	12	3	41	7	1	28	2196	0	0
0.406	13	18	41	7	17	0	81	0	0
0.407	1	20	41	8	1	4	217	0	0
0.407	2	21	41	8	1	10	469	0	0
0.407	4	12	41	8	1	8	421	0	0
0.407	5	23	41	8	1	8	421	0	0
0.407	6	14	41	8	3	8	421	0	0
0.407	9	17	41	8	1	14	775	0	0
0.407	10	1	41	8	1	18	967	0	0
0.407	11	2	41	8	1	26	1836	0	0
0.407	12	3	41	8	1	28	2196	0	0
0.407	13	4	41	8	1	18	967	0	0
0.408	1	11	41	9	3	12	597	0	0
0.408	2	21	41	9	1	10	469	0	0
0.408	4	6	41	9	2	14	775	0	0
0.408	5	23	41	9	1	8	421	0	0
0.408	6	15	41	9	1	2	133	0	0
0.408	9	17	41	9	1	14	775	0	0
0.408	10	1	41	9	1	18	967	0	0
0.408	11	2	41	9	1	26	1836	0	0
0.408	12	3	41	9	1	28	2196	0	0
0.408	13	4	41	9	1	18	967	0	0
0.409	1	10	41	10	2	8	421	0	0
0.409	2	16	41	10	2	4	217	0	0
0.409	4	9	41	10	6	2	133	0	0
0.409	5	23	41	10	1	8	421	0	0
0.409	6	8	41	10	2	4	217	0	0
0.409	9	17	41	10	1	14	775	0	0
0.409	10	1	41	10	1	18	967	0	0
0.409	11	2	41	10	1	26	1836	0	0
0.409	12	3	41	10	1	28	2196	0	0
0.409	13	18	41	10	17	0	81	0	0
0.41	1	5	42	1	4	10	469	0	0
0.41	2	21	42	1	1	10	469	0	0
0.41	4	19	42	1	3	6	309	0	0
0.41	5	23	42	1	1	8	421	0	0
0.41	6	7	42	1	4	10	469	0	0
0.41	9	17	42	1	1	14	775	0	0
0.41	10	1	42	1	1	18	967	0	0
0.41	11	2	42	1	1	26	1836	0	0
0.41	12	3	42	1	1	28	2196	0	0
0.41	13	4	42	1	1	18	967	0	0
0.411	1	13	42	2	5	6	309	0	0
0.411	2	16	42	2	2	4	217	0	0
0.411	4	22	42	2	4	12	597	0	0
0.411	5	23	42	2	1	8	421	0	0
0.411	6	14	42	2	3	8	421	0	0
0.411	9	17	42	2	1	14	775	0	0
0.411	10	1	42	2	1	18	967	0	0
0.411	11	2	42	2	1	26	1836	0	0
0.411	12	3	42	2	1	28	2196	0	0
0.411	13	4	42	2	1	18	967	0	0
0.412	1	11	42	3	3	12	597	0	0
0.412	2	21	42	3	1	10	469	0	0
0.412	4	12	42	3	1	8	421	0	0
0.412	5	23	42	3	1	8	421	0	0
0.412	6	15	42	3	1	2	133	0	0
0.412	9	17	42	3	1	14	775	0	0
0.412	10	1	42	3	1	18	967	0	0
0.412	11	2	42	3	1	26	1836	0	0
0.412	12	3	42	3	1	28	2196	0	0
0.412	13	18	42	3	17	0	81	0	0
0.413	1	20	42	4	1	4	217	0	0
0.413	2	16	42	4	2	4	217	0	0
0.413	4	6	42	4	2	14	775	0	0
0.413	5	23	42	4	1	8	421	0	0
0.413	6	7	42	4	4	10	469	0	0
0.413	9	17	42	4	1	14	775	0	0
0.413	10	1	42	4	1	18	967	0	0
0.413	11	2	42	4	1	26	1836	0	0
0.413	12	3	42	4	1	28	2196	0	0
0.413	13	4	42	4	1	18	967	0	0
0.414	1	10	42	5	2	8	421	0	0
0.414	2	21	42	5	1	10	469	0	0
0.414	4	9	42	5	6	2	133	0	0
0.414	5	23	42	5	1	8	421	0	0
0.414	6	8	42	5	2	4	217	0	0
0.414	9	17	42	5	1	14	775	0	0
0.414	10	1	42	5	1	18	967	0	0
0.414	11	2	42	5	1	26	1836	0	0
0.414	12	3	42	5	1	28	2196	0	0
0.414	13	18	42	5	17	0	81	0	0
0.415	1	5	42	6	4	10	469	0	0
0.415	2	16	42	6	2	4	217	0	0
0.415	4	19	42	6	3	6	309	0	0
0.415	5	23	42	6	1	8	421	0	0
0.415	6	14	42	6	3	8	421	0	0
0.415	9	17	42	6	1	14	775	0	0
0.415	10	1	42	6	1	18	967	0	0
0.415	11	2	42	6	1	26	1836	0	0
0.415	12	3	42	6	1	28	2196	0	0
0.415	13	4	42	6	1	18	967	0	0
0.416	1	13	42	7	5	6	309	0	0
0.416	2	21	42	7	1	10	469	0	0
0.416	4	22	42	7	4	12	597	0	0
0.416	5	23	42	7	1	8	421	0	0
0.416	6	15	42	7	1	2	133	0	0
0.416	9	17	42	7	1	14	775	0	0
0.416	10	1	42	7	1	18	967	0	0
0.416	11	2	42	7	1	26	1836	0	0
0.416	12	3	42	7	1	28	2196	0	0
0.416	13	4	42	7	1	18	967	0	0
0.417	1	11	42	8	3	12	597	0	0
0.417	2	16	42	8	2	4	217	0	0
0.417	4	12	42	8	1	8	421	0	0
0.417	5	23	42	8	1	8	421	0	0
0.417	6	7	42	8	4	10	469	0	0
0.417	9	17	42	8	1	14	775	0	0
0.417	10	1	42	8	1	18	967	0	0
0.417	11	2	42	8	1	26	1836	0	0
0.417	12	3	42	8	1	28	2196	0	0
0.417	13	18	42	8	17	0	81	0	0
0.418	1	5	42	9	4	10	469	0	0
0.418	2	21	42	9	1	10	469	0	0
0.418	4	6	42	9	2	14	775	0	0
0.418	5	23	42	9	1	8	421	0	0
0.418	6	8	42	9	2	4	217	0	0
0.418	9	17	42	9	1	14	775	0	0
0.418	10	1	42	9	1	18	967	0	0
0.418	11	2	42	9	1	26	1836	0	0
0.418	12	3	42	9	1	28	2196	0	0
0.418	13	4	42	9	1	18	967	0	0
0.419	1	10	42	10	2	8	421	0	0
0.419	2	16	42	10	2	4	217	0	0
0.419	4	9	42	10	6	2	133	0	0
0.419	5	23	42	10	1	8	421	0	0
0.419	6	14	42	10	3	8	421	0	0
0.419	9	17	42	10	1	14	775	0	0
0.419	10	1	42	10	1	18	967	0	0
0.419	11	2	42	10	1	26	1836	0	0
0.419	12	3	42	10	1	28	2196	0	0
0.419	13	4	42	10	1	18	967	0	0
0.42	1	20	43	1	1	4	217	0	0
0.42	2	21	43	1	1	10	469	0	0
0.42	4	22	43	1	4	12	597	0	0
0.42	5	23	43	1	1	8	421	0	0
0.42	6	15	43	1	1	2	133	0	0
0.42	9	17	43	1	1	14	775	0	0
0.42	10	1	43	1	1	18	967	0	0
0.42	11	2	43	1	1	26	1836	0	0
0.42	12	3	43	1	1	28	2196	0	0
0.42	13	18	43	1	17	0	81	0	0
0.421	1	13	43	2	5	6	309	0	0
0.421	2	16	43	2	2	4	217	0	0
0.421	4	19	43	2	3	6	309	0	0
0.421	5	23	43	2	1	8	421	0	0
0.421	6	7	43	2	4	10	469	0	0
0.421	9	17	43	2	1	14	775	0	0
0.421	10	1	43	2	1	18	967	0	0
0.421	11	2	43	2	1	26	1836	0	0
0.421	12	3	43	2	1	28	2196	0	0
0.421	13	4	43	2	1	18	967	0	0
0.422	1	11	43	3	3	12	597	0	0
0.422	2	21	43	3	1	10	469	0	0
0.422	4	12	43	3	1	8	421	0	0
0.422	5	23	43	3	1	8	421	0	0
0.422	6	14	43	3	3	8	421	0	0
0.422	9	17	43	3	1	14	775	0	0
0.422	10	1	43	3	1	18	967	0	0
0.422	11	2	43	3	1	26	1836	0	0
0.422	12	3	43	3	1	28	2196	0	0
0.422	13	18	43	3	17	0	81	0	0
0.423	1	5	43	4	4	10	469	0	0
0.423	2	21	43	4	1	10	469	0	0
0.423	4	6	43	4	2	14	775	0	0
0.423	5	23	43	4	1	8	421	0	0
0.423	6	8	43	4	2	4	217	0	0
0.423	9	17	43	4	1	14	775	0	0
0.423	10	1	43	4	1	18	967	0	0
0.423	11	2	43	4	1	26	1836	0	0
0.423	12	3	43	4	1	28	2196	0	0
0.423	13	4	43	4	1	18	967	0	0
0.424	1	10	43	5	2	8	421	0	0
0.424	2	16	43	5	2	4	217	0	0
0.424	4	22	43	5	4	12	597	0	0
0.424	5	23	43	5	1	8	421	0	0
0.424	6	15	43	5	1	2	133	0	0
0.424	9	17	43	5	1	14	775	0	0
0.424	10	1	43	5	1	18	967	0	0
0.424	11	2	43	5	1	26	1836	0	0
0.424	12	3	43	5	1	28	2196	0	0
0.424	13	4	43	5	1	18	967	0	0
0.425	1	20	43	6	1	4	217	0	0
0.425	2	21	43	6	1	10	469	0	0
0.425	4	9	43	6	6	2	133	0	0
0.425	5	23	43	6	1	8	421	0	0
0.425	6	7	43	6	4	10	469	0	0
0.425	9	17	43	6	1	14	775	0	0
0.425	10	1	43	6	1	18	967	0	0
0.425	11	2	43	6	1	26	1836	0	0
0.425	12	3	43	6	1	28	2196	0	0
0.425	13	18	43	6	17	0	81	0	0
0.426	1	11	43	7	3	12	597	0	0
0.426	2	16	43	7	2	4	217	0	0
0.426	4	19	43	7	3	6	309	0	0
0.426	5	23	43	7	1	8	421	0	0
0.426	6	14	43	7	3	8	421	0	0
0.426	9	17	43	7	1	14	775	0	0
0.426	10	1	43	7	1	18	967	0	0
0.426	11	2	43	7	1	26	1836	0	0
0.426	12	3	43	7	1	28	2196	0	0
0.426	13	4	43	7	1	18	967	0	0
0.427	1	13	43	8	5	6	309	0	0
0.427	2	21	43	8	1	10	469	0	0
0.427	4	12	43	8	1	8	421	0	0
0.427	5	23	43	8	1	8	421	0	0
0.427	6	8	43	8	2	4	217	0	0
0.427	9	17	43	8	1	14	775	0	0
0.427	10	1	43	8	1	18	967	0	0
0.427	11	2	43	8	1	26	1836	0	0
0.427	12	3	43	8	1	28	2196	0	0
0.427	13	4	43	8	1	18	967	0	0
0.428	1	5	43	9	4	10	469	0	0
0.428	2	16	43	9	2	4	217	0	0
0.428	4	6	43	9	2	14	775	0	0
0.428	5	23	43	9	1	8	421	0	0
0.428	6	7	43	9	4	10	469	0	0
0.428	9	17	43	9	1	14	775	0	0
0.428	10	1	43	9	1	18	967	0	0
0.428	11	2	43	9	1	26	1836	0	0
0.428	12	3	43	9	1	28	2196	0	0
0.428	13	18	43	9	17	0	81	0	0
0.429	1	10	43	10	2	8	421	0	0
0.429	2	21	43	10	1	10	469	0	0
0.429	4	22	43	10	4	12	597	0	0
0.429	5	23	43	10	1	8	421	0	0
0.429	6	15	43	10	1	2	133	0	0
0.429	9	17	43	10	1	14	775	0	0
0.429	10	1	43	10	1	18	967	0	0
0.429	11	2	43	10	1	26	1836	0	0
0.429	12	3	43	10	1	28	2196	0	0
0.429	13	4	43	10	1	18	967	0	0
0.43	1	20	44	1	1	4	217	0	0
0.43	2	16	44	1	2	4	217	0	0
0.43	4	9	44	1	6	2	133	0	0
0.43	5	23	44	1	1	8	421	0	0
0.43	6	14	44	1	3	8	421	0	0
0.43	9	17	44	1	1	14	775	0	0
0.43	10	1	44	1	1	18	967	0	0
0.43	11	2	44	1	1	26	1836	0	0
0.43	12	3	44	1	1	28	2196	0	0
0.43	13	18	44	1	17	0	81	0	0
0.431	1	11	44	2	3	12	597	0	0
0.431	2	21	44	2	1	10	469	0	0
0.431	4	19	44	2	3	6	309	0	0
0.431	5	23	44	2	1	8	421	0	0
0.431	6	8	44	2	2	4	217	0	0
0.431	9	17	44	2	1	14	775	0	0
0.431	10	1	44	2	1	18	967	0	0
0.431	11	2	44	2	1	26	1836	0	0
0.431	12	3	44	2	1	28	2196	0	0
0.431	13	4	44	2	1	18	967	0	0
0.432	1	13	44	3	5	6	309	0	0
0.432	2	16	44	3	2	4	217	0	0
0.432	4	12	44	3	1	8	421	0	0
0.432	5	23	44	3	1	8	421	0	0
0.432	6	7	44	3	4	10	469	0	0
0.432	9	17	44	3	1	14	775	0	0
0.432	10	1	44	3	1	18	967	0	0
0.432	11	2	44	3	1	26	1836	0	0
0.432	12	3	44	3	1	28	2196	0	0
0.432	13	4	44	3	1	18	967	0	0
0.433	1	5	44	4	4	10	469	0	0
0.433	2	21	44	4	1	10	469	0	0
0.433	4	6	44	4	2	14	775	0	0
0.433	5	23	44	4	1	8	421	0	0
0.433	6	15	44	4	1	2	133	0	0
0.433	9	17	44	4	1	14	775	0	0
0.433	10	1	44	4	1	18	967	0	0
0.433	11	2	44	4	1	26	1836	0	0
0.433	12	3	44	4	1	28	2196	0	0
0.433	13	18	44	4	17	0	81	0	0
0.434	1	10	44	5	2	8	421	0	0
0.434	2	16	44	5	2	4	217	0	0
0.434	4	22	44	5	4	12	597	0	0
0.434	5	23	44	5	1	8	421	0	0
0.434	6	14	44	5	3	8	421	0	0
0.434	9	17	44	5	1	14	775	0	0
0.434	10	1	44	5	1	18	967	0	0
0.434	11	2	44	5	1	26	1836	0	0
0.434	12	3	44	5	1	28	2196	0	0
0.434	13	4	44	5	1	18	967	0	0
0.435	1	20	44	6	1	4	217	0	0
0.435	2	21	44	6	1	10	469	0	0
0.435	4	9	44	6	6	2	133	0	0
0.435	5	23	44	6	1	8	421	0	0
0.435	6	8	44	6	2	4	217	0	0
0.435	9	17	44	6	1	14	775	0	0
0.435	10	1	44	6	1	18	967	0	0
0.435	11	2	44	6	1	26	1836	0	0
0.435	12	3	44	6	1	28	2196	0	0
0.435	13	18	44	6	17	0	81	0	0
0.436	1	11	44	7	3	12	597	0	0
0.436	2	16	44	7	2	4	217	0	0
0.436	4	19	44	7	3	6	309	0	0
0.436	5	23	44	7	1	8	421	0	0
0.436	6	7	44	7	4	10	469	0	0
0.436	9	17	44	7	1	14	775	0	0
0.436	10	1	44	7	1	18	967	0	0
0.436	11	2	44	7	1	26	1836	0	0
0.436	12	3	44	7	1	28	2196	0	0
0.436	13	4	44	7	1	18	967	0	0
0.437	1	5	44	8	4	10	469	0	0
0.437	2	21	44	8	1	10	469	0	0
0.437	4	12	44	8	1	8	421	0	0
0.437	5	23	44	8	1	8	421	0	0
0.437	6	15	44	8	1	2	133	0	0
0.437	9	17	44	8	1	14	775	0	0
0.437	10	1	44	8	1	18	967	0	0
0.437	11	2	44	8	1	26	1836	0	0
0.437	12	3	44	8	1	28	2196	0	0
0.437	13	4	44	8	1	18	967	0	0
0.438	1	13	44	9	5	6	309	0	0
0.438	2	21	44	9	1	10	469	0	0
0.438	4	6	44	9	2	14	775	0	0
0.438	5	23	44	9	1	8	421	0	0
0.438	6	14	44	9	3	8	421	0	0
0.438	9	17	44	9	1	14	775	0	0
0.438	10	1	44	9	1	18	967	0	0
0.438	11	2	44	9	1	26	1836	0	0
0.438	12	3	44	9	1	28	2196	0	0
0.438	13	18	44	9	17	0	81	0	0
0.439	1	10	44	10	2	8	421	0	0
0.439	2	16	44	10	2	4	217	0	0
0.439	4	22	44	10	4	12	597	0	0
0.439	5	23	44	10	1	8	421	0	0
0.439	6	8	44	10	2	4	217	0	0
0.439	9	17	44	10	1	14	775	0	0
0.439	10	1	44	10	1	18	967	0	0
0.439	11	2	44	10	1	26	1836	0	0
0.439	12	3	44	10	1	28	2196	0	0
0.439	13	4	44	10	1	18	967	0	0
0.44	1	20	45	1	1	4	217	0	0
0.44	2	21	45	1	1	10	469	0	0
0.44	4	19	45	1	3	6	309	0	0
0.44	5	23	45	1	1	8	421	0	0
0.44	6	7	45	1	4	10	469	0	0
0.44	9	17	45	1	1	14	775	0	0
0.44	10	1	45	1	1	18	967	0	0
0.44	11	2	45	1	1	26	1836	0	0
0.44	12	3	45	1	1	28	2196	0	0
0.44	13	4	45	1	1	18	967	0	0
0.441	1	11	45	2	3	12	597	0	0
0.441	2	16	45	2	2	4	217	0	0
0.441	4	9	45	2	6	2	133	0	0
0.441	5	23	45	2	1	8	421	0	0
0.441	6	14	45	2	3	8	421	0	0
0.441	9	17	45	2	1	14	775	0	0
0.441	10	1	45	2	1	18	967	0	0
0.441	11	2	45	2	1	26	1836	0	0
0.441	12	3	45	2	1	28	2196	0	0
0.441	13	18	45	2	17	0	81	0	0
0.442	1	5	45	3	4	10	469	0	0
0.442	2	21	45	3	1	10	469	0	0
0.442	4	12	45	3	1	8	421	0	0
0.442	5	23	45	3	1	8	421	0	0
0.442	6	15	45	3	1	2	133	0	0
0.442	9	17	45	3	1	14	775	0	0
0.442	10	1	45	3	1	18	967	0	0
0.442	11	2	45	3	1	26	1836	0	0
0.442	12	3	45	3	1	28	2196	0	0
0.442	13	4	45	3	1	18	967	0	0
0.443	1	13	45	4	5	6	309	0	0
0.443	2	16	45	4	2	4	217	0	0
0.443	4	6	45	4	2	14	775	0	0
0.443	5	23	45	4	1	8	421	0	0
0.443	6	7	45	4	4	10	469	0	0
0.443	9	17	45	4	1	14	775	0	0
0.443	10	1	45	4	1	18	967	0	0
0.443	11	2	45	4	1	26	1836	0	0
0.443	12	3	45	4	1	28	2196	0	0
0.443	13	18	45	4	17	0	81	0	0
0.444	1	10	45	5	2	8	421	0	0
0.444	2	21	45	5	1	10	469	0	0
0.444	4	22	45	5	4	12	597	0	0
0.444	5	23	45	5	1	8	421	0	0
0.444	6	8	45	5	2	4	217	0	0
0.444	9	17	45	5	1	14	775	0	0
0.444	10	1	45	5	1	18	967	0	0
0.444	11	2	45	5	1	26	1836	0	0
0.444	12	3	45	5	1	28	2196	0	0
0.444	13	4	45	5	1	18	967	0	0
0.445	1	20	45	6	1	4	217	0	0
0.445	2	16	45	6	2	4	217	0	0
0.445	4	12	45	6	1	8	421	0	0
0.445	5	23	45	6	1	8	421	0	0
0.445	6	14	45	6	3	8	421	0	0
0.445	9	17	45	6	1	14	775	0	0
0.445	10	1	45	6	1	18	967	0	0
0.445	11	2	45	6	1	26	1836	0	0
0.445	12	3	45	6	1	28	2196	0	0
0.445	13	4	45	6	1	18	967	0	0
0.446	1	11	45	7	3	12	597	0	0
0.446	2	21	45	7	1	10	469	0	0
0.446	4	6	45	7	2	14	775	0	0
0.446	5	23	45	7	1	8	421	0	0
0.446	6	15	45	7	1	2	133	0	0
0.446	9	17	45	7	1	14	775	0	0
0.446	10	1	45	7	1	18	967	0	0
0.446	11	2	45	7	1	26	1836	0	0
0.446	12	3	45	7	1	28	2196	0	0
0.446	13	18	45	7	17	0	81	0	0
0.447	1	5	45	8	4	10	469	0	0
0.447	2	16	45	8	2	4	217	0	0
0.447	4	19	45	8	3	6	309	0	0
0.447	5	23	45	8	1	8	421	0	0
0.447	6	7	45	8	4	10	469	0	0
0.447	9	17	45	8	1	14	775	0	0
0.447	10	1	45	8	1	18	967	0	0
0.447	11	2	45	8	1	26	1836	0	0
0.447	12	3	45	8	1	28	2196	0	0
0.447	13	4	45	8	1	18	967	0	0
0.448	1	13	45	9	5	6	309	0	0
0.448	2	21	45	9	1	10	469	0	0
