% time	cellId	IMSI	frame	sframe	RNTI	mcs	size
0.342	6	7	35	3	4	0	19
0.342	9	17	35	3	1	6	325
0.342	10	1	35	3	1	18	999
0.342	11	2	35	3	1	28	2292
0.342	12	3	35	3	1	14	807
0.342	13	4	35	3	1	18	999
0.343	1	13	35	4	5	28	469
0.343	1	11	35	4	3	6	63
0.343	1	5	35	4	4	12	125
0.343	1	20	35	4	1	10	97
0.343	1	10	35	4	2	10	97
0.343	2	21	35	4	1	4	105
0.343	2	16	35	4	2	2	65
0.343	4	12	35	4	1	4	41
0.343	4	6	35	4	2	4	41
0.343	4	19	35	4	3	2	26
0.343	4	22	35	4	4	0	15
0.343	4	9	35	4	6	0	15
0.343	5	23	35	4	1	6	325
0.343	6	15	35	4	1	6	75
0.343	6	8	35	4	2	6	75
0.343	6	14	35	4	3	0	19
0.343	6	7	35	4	4	0	19
0.343	9	17	35	4	1	6	325
0.343	10	1	35	4	1	18	999
0.343	11	2	35	4	1	28	2292
0.343	12	3	35	4	1	14	807
0.343	13	4	35	4	1	18	999
0.344	1	13	35	5	5	28	469
0.344	1	11	35	5	3	6	63
0.344	1	5	35	5	4	12	125
0.344	1	20	35	5	1	10	97
0.344	1	10	35	5	2	10	97
0.344	2	21	35	5	1	4	105
0.344	2	16	35	5	2	2	65
0.344	4	19	35	5	3	18	201
0.344	4	12	35	5	1	4	41
0.344	4	6	35	5	2	4	41
0.344	4	22	35	5	4	0	15
0.344	4	9	35	5	6	0	15
0.344	5	23	35	5	1	6	325
0.344	6	14	35	5	3	18	241
0.344	6	15	35	5	1	6	75
0.344	6	8	35	5	2	6	75
0.344	6	7	35	5	4	0	19
0.344	9	17	35	5	1	6	325
0.344	10	1	35	5	1	18	999
0.344	11	2	35	5	1	18	999
0.344	12	3	35	5	1	14	807
0.344	13	4	35	5	1	18	999
0.345	1	13	35	6	5	28	469
0.345	1	11	35	6	3	6	63
0.345	1	5	35	6	4	12	125
0.345	1	20	35	6	1	10	97
0.345	1	10	35	6	2	10	97
0.345	2	21	35	6	1	4	105
0.345	2	16	35	6	2	2	65
0.345	4	22	35	6	4	14	157
0.345	4	12	35	6	1	4	41
0.345	4	6	35	6	2	4	41
0.345	4	19	35	6	3	2	26
0.345	4	9	35	6	6	0	15
0.345	5	23	35	6	1	6	325
0.345	6	7	35	6	4	20	293
0.345	6	15	35	6	1	6	75
0.345	6	8	35	6	2	6	75
0.345	6	14	35	6	3	0	19
0.345	9	17	35	6	1	6	325
0.345	10	1	35	6	1	18	999
0.345	11	2	35	6	1	18	999
0.345	12	3	35	6	1	14	807
0.345	13	4	35	6	1	18	999
0.346	1	13	35	7	5	28	469
0.346	1	11	35	7	3	6	63
0.346	1	5	35	7	4	12	125
0.346	1	20	35	7	1	10	97
0.346	1	10	35	7	2	10	97
0.346	2	21	35	7	1	4	105
0.346	2	16	35	7	2	2	65
0.346	4	12	35	7	1	4	41
0.346	4	6	35	7	2	4	41
0.346	4	19	35	7	3	2	26
0.346	4	22	35	7	4	0	15
0.346	4	9	35	7	6	0	15
0.346	5	23	35	7	1	6	325
0.346	6	15	35	7	1	6	75
0.346	6	8	35	7	2	6	75
0.346	6	14	35	7	3	0	19
0.346	6	7	35	7	4	0	19
0.346	9	17	35	7	1	6	325
0.346	10	1	35	7	1	18	999
0.346	11	2	35	7	1	18	999
0.346	12	3	35	7	1	14	807
0.346	13	4	35	7	1	18	999
0.347	1	13	35	8	5	28	469
0.347	1	11	35	8	3	6	63
0.347	1	5	35	8	4	12	125
0.347	1	20	35	8	1	10	97
0.347	1	10	35	8	2	10	97
0.347	2	21	35	8	1	4	105
0.347	2	16	35	8	2	2	65
0.347	4	9	35	8	6	28	469
0.347	4	12	35	8	1	4	41
0.347	4	6	35	8	2	4	41
0.347	4	19	35	8	3	2	26
0.347	4	22	35	8	4	0	15
0.347	5	23	35	8	1	6	325
0.347	6	15	35	8	1	6	75
0.347	6	8	35	8	2	6	75
0.347	6	14	35	8	3	0	19
0.347	6	7	35	8	4	0	19
0.347	9	17	35	8	1	6	325
0.347	10	1	35	8	1	18	999
0.347	11	2	35	8	1	18	999
0.347	12	3	35	8	1	14	807
0.348	1	13	35	9	5	28	469
0.348	1	11	35	9	3	6	63
0.348	1	5	35	9	4	12	125
0.348	1	20	35	9	1	10	97
0.348	1	10	35	9	2	10	97
0.348	2	21	35	9	1	4	105
0.348	2	16	35	9	2	2	65
0.348	4	12	35	9	1	4	41
0.348	4	6	35	9	2	4	41
0.348	4	19	35	9	3	2	26
0.348	4	22	35	9	4	0	15
0.348	4	9	35	9	6	0	15
0.348	5	23	35	9	1	6	325
0.348	6	15	35	9	1	6	75
0.348	6	8	35	9	2	6	75
0.348	6	14	35	9	3	0	19
0.348	6	7	35	9	4	0	19
0.348	9	17	35	9	1	6	325
0.348	10	1	35	9	1	18	999
0.348	11	2	35	9	1	28	2292
0.348	12	3	35	9	1	14	807
0.348	13	4	35	9	1	18	999
0.349	1	13	35	10	5	28	469
0.349	1	11	35	10	3	6	63
0.349	1	5	35	10	4	12	125
0.349	1	20	35	10	1	10	97
0.349	1	10	35	10	2	10	97
0.349	2	21	35	10	1	4	105
0.349	2	16	35	10	2	2	65
0.349	4	12	35	10	1	4	41
0.349	4	6	35	10	2	4	41
0.349	4	19	35	10	3	2	26
0.349	4	22	35	10	4	0	15
0.349	4	9	35	10	6	0	15
0.349	5	23	35	10	1	6	325
0.349	6	15	35	10	1	6	75
0.349	6	8	35	10	2	6	75
0.349	6	14	35	10	3	0	19
0.349	6	7	35	10	4	0	19
0.349	9	17	35	10	1	6	325
0.349	10	1	35	10	1	18	999
0.349	11	2	35	10	1	28	2292
0.349	12	3	35	10	1	14	807
0.349	13	4	35	10	1	18	999
0.35	1	13	36	1	5	28	469
0.35	1	11	36	1	3	6	63
0.35	1	5	36	1	4	12	125
0.35	1	20	36	1	1	10	97
0.35	1	10	36	1	2	10	97
0.35	2	21	36	1	1	4	105
0.35	2	16	36	1	2	4	105
0.35	4	12	36	1	1	4	41
0.35	4	6	36	1	2	4	41
0.35	4	19	36	1	3	2	26
0.35	4	22	36	1	4	0	15
0.35	5	23	36	1	1	6	325
0.35	6	15	36	1	1	6	75
0.35	6	8	36	1	2	6	75
0.35	6	14	36	1	3	0	19
0.35	6	7	36	1	4	0	19
0.35	9	17	36	1	1	6	325
0.35	10	1	36	1	1	18	999
0.35	11	2	36	1	1	18	999
0.35	12	3	36	1	1	14	807
0.35	13	4	36	1	1	18	999
0.351	1	13	36	2	5	28	469
0.351	1	11	36	2	3	6	63
0.351	1	5	36	2	4	12	125
0.351	1	20	36	2	1	10	97
0.351	1	10	36	2	2	10	97
0.351	2	21	36	2	1	4	105
0.351	2	16	36	2	2	2	65
0.351	4	12	36	2	1	4	41
0.351	4	6	36	2	2	4	41
0.351	4	19	36	2	3	2	26
0.351	4	22	36	2	4	0	15
0.351	4	9	36	2	6	0	15
0.351	5	23	36	2	1	6	325
0.351	6	15	36	2	1	6	75
0.351	6	8	36	2	2	6	75
0.351	6	14	36	2	3	0	19
0.351	6	7	36	2	4	0	19
0.351	9	17	36	2	1	6	325
0.351	10	1	36	2	1	18	999
0.351	11	2	36	2	1	18	999
0.351	12	3	36	2	1	14	807
0.351	13	4	36	2	1	18	999
0.352	1	13	36	3	5	28	469
0.352	1	11	36	3	3	6	63
0.352	1	5	36	3	4	12	125
0.352	1	20	36	3	1	10	97
0.352	1	10	36	3	2	10	97
0.352	2	21	36	3	1	4	105
0.352	2	16	36	3	2	2	65
0.352	4	12	36	3	1	4	41
0.352	4	6	36	3	2	4	41
0.352	4	19	36	3	3	2	26
0.352	4	22	36	3	4	0	15
0.352	4	9	36	3	6	0	15
0.352	5	23	36	3	1	6	325
0.352	6	15	36	3	1	6	75
0.352	6	8	36	3	2	6	75
0.352	6	14	36	3	3	0	19
0.352	6	7	36	3	4	0	19
0.352	9	17	36	3	1	6	325
0.352	10	1	36	3	1	18	999
0.352	11	2	36	3	1	18	999
0.352	12	3	36	3	1	14	807
0.352	13	4	36	3	1	18	999
0.353	1	11	36	4	3	6	63
0.353	1	5	36	4	4	12	125
0.353	1	13	36	4	5	8	85
0.353	1	20	36	4	1	10	97
0.353	1	10	36	4	2	10	97
0.353	2	21	36	4	1	4	105
0.353	2	16	36	4	2	2	65
0.353	4	12	36	4	1	4	41
0.353	4	6	36	4	2	4	41
0.353	4	19	36	4	3	2	26
0.353	4	22	36	4	4	0	15
0.353	4	9	36	4	6	0	15
0.353	5	23	36	4	1	6	325
0.353	6	15	36	4	1	6	75
0.353	6	8	36	4	2	6	75
0.353	6	14	36	4	3	0	19
0.353	6	7	36	4	4	0	19
0.353	9	17	36	4	1	6	325
0.353	10	1	36	4	1	18	999
0.353	11	2	36	4	1	18	999
0.353	12	3	36	4	1	14	807
0.353	13	4	36	4	1	18	999
0.354	1	11	36	5	3	6	63
0.354	1	5	36	5	4	12	125
0.354	1	13	36	5	5	8	85
0.354	1	20	36	5	1	10	97
0.354	1	10	36	5	2	10	97
0.354	2	21	36	5	1	4	105
0.354	2	16	36	5	2	2	65
0.354	4	12	36	5	1	4	41
0.354	4	6	36	5	2	4	41
0.354	4	19	36	5	3	2	26
0.354	4	22	36	5	4	0	15
0.354	4	9	36	5	6	0	15
0.354	5	23	36	5	1	6	325
0.354	6	15	36	5	1	6	75
0.354	6	8	36	5	2	6	75
0.354	6	14	36	5	3	0	19
0.354	6	7	36	5	4	0	19
0.354	9	17	36	5	1	6	325
0.354	10	1	36	5	1	18	999
0.354	11	2	36	5	1	28	2292
0.354	12	3	36	5	1	14	807
0.354	13	4	36	5	1	18	999
0.355	1	11	36	6	3	6	63
0.355	1	5	36	6	4	12	125
0.355	1	13	36	6	5	8	85
0.355	1	20	36	6	1	10	97
0.355	1	10	36	6	2	10	97
0.355	2	21	36	6	1	4	105
0.355	2	16	36	6	2	2	65
0.355	4	12	36	6	1	4	41
0.355	4	6	36	6	2	4	41
0.355	4	19	36	6	3	2	26
0.355	4	22	36	6	4	0	15
0.355	4	9	36	6	6	0	15
0.355	5	23	36	6	1	6	325
0.355	6	15	36	6	1	6	75
0.355	6	8	36	6	2	6	75
0.355	6	14	36	6	3	0	19
0.355	6	7	36	6	4	0	19
0.355	9	17	36	6	1	6	325
0.355	10	1	36	6	1	18	999
0.355	11	2	36	6	1	28	2292
0.355	12	3	36	6	1	14	807
0.355	13	4	36	6	1	18	999
0.356	1	11	36	7	3	6	63
0.356	1	5	36	7	4	12	125
0.356	1	13	36	7	5	8	85
0.356	1	20	36	7	1	10	97
0.356	1	10	36	7	2	10	97
0.356	2	21	36	7	1	4	105
0.356	2	16	36	7	2	2	65
0.356	4	12	36	7	1	4	41
0.356	4	6	36	7	2	4	41
0.356	4	19	36	7	3	2	26
0.356	4	22	36	7	4	0	15
0.356	4	9	36	7	6	0	15
0.356	5	23	36	7	1	6	325
0.356	6	15	36	7	1	6	75
0.356	6	8	36	7	2	6	75
0.356	6	14	36	7	3	0	19
0.356	6	7	36	7	4	0	19
0.356	9	17	36	7	1	6	325
0.356	10	1	36	7	1	18	999
0.356	11	2	36	7	1	18	999
0.356	12	3	36	7	1	14	807
0.356	13	4	36	7	1	18	485
0.356	13	18	36	7	17	0	41
0.357	1	11	36	8	3	6	63
0.357	1	5	36	8	4	12	125
0.357	1	13	36	8	5	8	85
0.357	1	20	36	8	1	10	97
0.357	1	10	36	8	2	10	97
0.357	2	21	36	8	1	4	105
0.357	2	16	36	8	2	4	105
0.357	4	12	36	8	1	4	41
0.357	4	6	36	8	2	4	41
0.357	4	19	36	8	3	2	26
0.357	4	22	36	8	4	0	15
0.357	4	9	36	8	6	0	15
0.357	5	23	36	8	1	6	325
0.357	6	15	36	8	1	6	75
0.357	6	8	36	8	2	6	75
0.357	6	14	36	8	3	0	19
0.357	6	7	36	8	4	0	19
0.357	9	17	36	8	1	6	325
0.357	10	1	36	8	1	18	999
0.357	11	2	36	8	1	18	999
0.357	12	3	36	8	1	14	807
0.357	13	4	36	8	1	18	485
0.357	13	18	36	8	17	0	41
0.358	1	11	36	9	3	6	63
0.358	1	5	36	9	4	12	125
0.358	1	13	36	9	5	8	85
0.358	1	20	36	9	1	10	97
0.358	1	10	36	9	2	10	97
0.358	2	21	36	9	1	4	105
0.358	2	16	36	9	2	2	65
0.358	4	12	36	9	1	4	41
0.358	4	6	36	9	2	4	41
0.358	4	19	36	9	3	2	26
0.358	4	22	36	9	4	0	15
0.358	4	9	36	9	6	0	15
0.358	5	23	36	9	1	6	325
0.358	6	15	36	9	1	6	75
0.358	6	8	36	9	2	6	75
0.358	6	14	36	9	3	0	19
0.358	6	7	36	9	4	0	19
0.358	9	17	36	9	1	6	325
0.358	10	1	36	9	1	18	999
0.358	11	2	36	9	1	18	999
0.358	12	3	36	9	1	14	807
0.358	13	4	36	9	1	18	485
0.358	13	18	36	9	17	0	41
0.359	1	11	36	10	3	6	63
0.359	1	5	36	10	4	12	125
0.359	1	13	36	10	5	8	85
0.359	1	20	36	10	1	10	97
0.359	1	10	36	10	2	10	97
0.359	2	21	36	10	1	4	105
0.359	2	16	36	10	2	2	65
0.359	4	12	36	10	1	4	41
0.359	4	6	36	10	2	4	41
0.359	4	19	36	10	3	2	26
0.359	4	22	36	10	4	0	15
0.359	4	9	36	10	6	0	15
0.359	5	23	36	10	1	6	325
0.359	6	15	36	10	1	6	75
0.359	6	8	36	10	2	6	75
0.359	6	14	36	10	3	0	19
0.359	6	7	36	10	4	0	19
0.359	9	17	36	10	1	6	325
0.359	10	1	36	10	1	18	999
0.359	11	2	36	10	1	18	999
0.359	12	3	36	10	1	14	807
0.359	13	4	36	10	1	18	485
0.359	13	18	36	10	17	0	41
0.36	1	11	37	1	3	6	63
0.36	1	5	37	1	4	12	125
0.36	1	13	37	1	5	8	85
0.36	1	20	37	1	1	10	97
0.36	1	10	37	1	2	10	97
0.36	2	21	37	1	1	4	105
0.36	2	16	37	1	2	2	65
0.36	4	12	37	1	1	4	41
0.36	4	6	37	1	2	4	41
0.36	4	19	37	1	3	2	26
0.36	4	22	37	1	4	0	15
0.36	4	9	37	1	6	0	15
0.36	5	23	37	1	1	6	325
0.36	6	15	37	1	1	6	75
0.36	6	8	37	1	2	6	75
0.36	6	14	37	1	3	0	19
0.36	6	7	37	1	4	0	19
0.36	9	17	37	1	1	6	325
0.36	10	1	37	1	1	18	999
0.36	11	2	37	1	1	18	999
0.36	12	3	37	1	1	14	807
0.36	13	4	37	1	1	18	485
0.36	13	18	37	1	17	0	41
0.361	1	11	37	2	3	6	63
0.361	1	5	37	2	4	12	125
0.361	1	13	37	2	5	8	85
0.361	1	20	37	2	1	10	97
0.361	1	10	37	2	2	10	97
0.361	2	21	37	2	1	4	105
0.361	2	16	37	2	2	2	65
0.361	4	12	37	2	1	4	41
0.361	4	6	37	2	2	4	41
0.361	4	19	37	2	3	2	26
0.361	4	22	37	2	4	0	15
0.361	4	9	37	2	6	0	15
0.361	5	23	37	2	1	6	325
0.361	6	15	37	2	1	6	75
0.361	6	8	37	2	2	6	75
0.361	6	14	37	2	3	0	19
0.361	6	7	37	2	4	0	19
0.361	9	17	37	2	1	6	325
0.361	10	1	37	2	1	18	999
0.361	11	2	37	2	1	28	2292
0.361	12	3	37	2	1	14	807
0.361	13	4	37	2	1	18	485
0.361	13	18	37	2	17	0	41
0.362	1	11	37	3	3	6	63
0.362	1	5	37	3	4	12	125
0.362	1	13	37	3	5	8	85
0.362	1	20	37	3	1	10	97
0.362	1	10	37	3	2	10	97
0.362	2	21	37	3	1	4	105
0.362	2	16	37	3	2	2	65
0.362	4	12	37	3	1	4	41
0.362	4	6	37	3	2	4	41
0.362	4	19	37	3	3	2	26
0.362	4	22	37	3	4	0	15
0.362	4	9	37	3	6	0	15
0.362	5	23	37	3	1	6	325
0.362	6	15	37	3	1	6	75
0.362	6	8	37	3	2	6	75
0.362	6	14	37	3	3	0	19
0.362	6	7	37	3	4	0	19
0.362	9	17	37	3	1	6	325
0.362	10	1	37	3	1	18	999
0.362	11	2	37	3	1	18	999
0.362	12	3	37	3	1	14	807
0.362	13	4	37	3	1	18	485
0.362	13	18	37	3	17	0	41
0.363	1	11	37	4	3	6	63
0.363	1	5	37	4	4	12	125
0.363	1	13	37	4	5	8	85
0.363	1	20	37	4	1	8	85
0.363	1	10	37	4	2	8	85
0.363	2	21	37	4	1	4	105
0.363	2	16	37	4	2	2	65
0.363	4	12	37	4	1	4	41
0.363	4	6	37	4	2	4	41
0.363	5	23	37	4	1	6	325
0.363	6	15	37	4	1	6	75
0.363	6	8	37	4	2	6	75
0.363	6	14	37	4	3	0	19
0.363	6	7	37	4	4	0	19
0.363	9	17	37	4	1	4	225
0.363	10	1	37	4	1	8	437
0.363	11	2	37	4	1	20	1239
0.363	12	3	37	4	1	12	621
0.363	13	4	37	4	1	14	389
0.363	13	18	37	4	17	12	301
0.364	1	11	37	5	3	6	63
0.364	1	5	37	5	4	12	125
0.364	1	13	37	5	5	8	85
0.364	1	20	37	5	1	10	97
0.364	1	10	37	5	2	10	97
0.364	2	21	37	5	1	4	105
0.364	2	16	37	5	2	2	65
0.364	4	12	37	5	1	4	41
0.364	4	6	37	5	2	4	41
0.364	4	19	37	5	3	2	26
0.364	4	22	37	5	4	0	15
0.364	4	9	37	5	6	0	15
0.364	5	23	37	5	1	6	325
0.364	6	15	37	5	1	6	75
0.364	6	8	37	5	2	6	75
0.364	6	14	37	5	3	0	19
0.364	6	7	37	5	4	0	19
0.364	9	17	37	5	1	6	325
0.364	10	1	37	5	1	18	999
0.364	11	2	37	5	1	20	1239
0.364	12	3	37	5	1	14	807
0.364	13	4	37	5	1	14	389
0.365	1	11	37	6	3	6	63
0.365	1	5	37	6	4	12	125
0.365	1	13	37	6	5	8	85
0.365	1	20	37	6	1	10	97
0.365	1	10	37	6	2	10	97
0.365	2	21	37	6	1	4	105
0.365	2	16	37	6	2	2	65
0.365	4	12	37	6	1	4	41
0.365	4	6	37	6	2	4	41
0.365	4	19	37	6	3	2	26
0.365	4	22	37	6	4	0	15
0.365	4	9	37	6	6	0	15
0.365	5	23	37	6	1	6	325
0.365	6	15	37	6	1	6	75
0.365	6	8	37	6	2	6	75
0.365	6	14	37	6	3	0	19
0.365	6	7	37	6	4	0	19
0.365	9	17	37	6	1	6	325
0.365	10	1	37	6	1	18	999
0.365	11	2	37	6	1	20	1239
0.365	12	3	37	6	1	14	807
0.365	13	4	37	6	1	14	389
0.366	1	11	37	7	3	6	63
0.366	1	5	37	7	4	12	125
0.366	1	13	37	7	5	8	85
0.366	1	20	37	7	1	10	97
0.366	1	10	37	7	2	10	97
0.366	2	21	37	7	1	4	105
0.366	2	16	37	7	2	2	65
0.366	4	12	37	7	1	4	41
0.366	4	6	37	7	2	4	41
0.366	4	19	37	7	3	2	26
0.366	4	22	37	7	4	0	15
0.366	4	9	37	7	6	0	15
0.366	5	23	37	7	1	6	325
0.366	6	15	37	7	1	6	75
0.366	6	8	37	7	2	6	75
0.366	6	14	37	7	3	0	19
0.366	6	7	37	7	4	0	19
0.366	9	17	37	7	1	6	325
0.366	10	1	37	7	1	18	999
0.366	11	2	37	7	1	20	1239
0.366	12	3	37	7	1	14	807
0.366	13	4	37	7	1	14	389
0.367	1	11	37	8	3	6	63
0.367	1	5	37	8	4	12	125
0.367	1	13	37	8	5	8	85
0.367	1	20	37	8	1	10	97
0.367	1	10	37	8	2	10	97
0.367	2	21	37	8	1	4	105
0.367	2	16	37	8	2	2	65
0.367	4	12	37	8	1	4	41
0.367	4	6	37	8	2	4	41
0.367	4	19	37	8	3	2	26
0.367	4	22	37	8	4	0	15
0.367	4	9	37	8	6	0	15
0.367	5	23	37	8	1	6	325
0.367	6	15	37	8	1	6	75
0.367	6	8	37	8	2	6	75
0.367	6	14	37	8	3	0	19
0.367	6	7	37	8	4	0	19
0.367	9	17	37	8	1	6	325
0.367	10	1	37	8	1	18	999
0.367	11	2	37	8	1	20	1239
0.367	12	3	37	8	1	14	807
0.367	13	4	37	8	1	14	389
0.368	1	11	37	9	3	6	63
0.368	1	5	37	9	4	12	125
0.368	1	13	37	9	5	8	85
0.368	1	20	37	9	1	8	85
0.368	1	10	37	9	2	8	85
0.368	2	21	37	9	1	4	105
0.368	2	16	37	9	2	2	65
0.368	4	12	37	9	1	4	41
0.368	4	6	37	9	2	4	41
0.368	5	23	37	9	1	6	325
0.368	6	15	37	9	1	6	75
0.368	6	8	37	9	2	6	75
0.368	6	14	37	9	3	0	19
0.368	6	7	37	9	4	0	19
0.368	9	17	37	9	1	4	225
0.368	10	1	37	9	1	8	437
0.368	11	2	37	9	1	20	1239
0.368	12	3	37	9	1	12	621
0.368	13	4	37	9	1	14	389
0.368	13	18	37	9	17	12	301
0.369	1	11	37	10	3	6	63
0.369	1	5	37	10	4	12	125
0.369	1	13	37	10	5	8	85
0.369	1	20	37	10	1	10	97
0.369	1	10	37	10	2	10	97
0.369	2	21	37	10	1	4	105
0.369	2	16	37	10	2	2	65
0.369	4	12	37	10	1	4	41
0.369	4	6	37	10	2	4	41
0.369	4	19	37	10	3	2	26
0.369	4	22	37	10	4	0	15
0.369	4	9	37	10	6	0	15
0.369	5	23	37	10	1	6	325
0.369	6	15	37	10	1	6	75
0.369	6	8	37	10	2	6	75
0.369	6	14	37	10	3	0	19
0.369	6	7	37	10	4	0	19
0.369	9	17	37	10	1	6	325
0.369	10	1	37	10	1	18	999
0.369	11	2	37	10	1	20	1239
0.369	12	3	37	10	1	14	807
0.369	13	4	37	10	1	14	389
0.37	1	11	38	1	3	6	63
0.37	1	5	38	1	4	12	125
0.37	1	13	38	1	5	10	97
0.37	1	20	38	1	1	10	97
0.37	1	10	38	1	2	10	97
0.37	2	21	38	1	1	6	153
0.37	2	16	38	1	2	4	105
0.37	4	12	38	1	1	4	41
0.37	4	6	38	1	2	4	41
0.37	4	19	38	1	3	2	26
0.37	4	22	38	1	4	0	15
0.37	4	9	38	1	6	0	15
0.37	5	23	38	1	1	6	325
0.37	6	15	38	1	1	6	75
0.37	6	8	38	1	2	6	75
0.37	6	14	38	1	3	0	19
0.37	6	7	38	1	4	0	19
0.37	9	17	38	1	1	8	437
0.37	10	1	38	1	1	18	999
0.37	11	2	38	1	1	20	1239
0.37	12	3	38	1	1	14	807
0.37	13	4	38	1	1	16	453
0.371	1	11	38	2	3	6	63
0.371	1	5	38	2	4	12	125
0.371	1	13	38	2	5	8	85
0.371	1	20	38	2	1	10	97
0.371	1	10	38	2	2	10	97
0.371	2	21	38	2	1	4	105
0.371	2	16	38	2	2	2	65
0.371	4	12	38	2	1	4	41
0.371	4	6	38	2	2	4	41
0.371	4	19	38	2	3	2	26
0.371	4	22	38	2	4	0	15
0.371	4	9	38	2	6	0	15
0.371	5	23	38	2	1	6	325
0.371	6	15	38	2	1	6	75
0.371	6	8	38	2	2	6	75
0.371	6	14	38	2	3	0	19
0.371	6	7	38	2	4	0	19
0.371	9	17	38	2	1	6	325
0.371	10	1	38	2	1	18	999
0.371	11	2	38	2	1	20	1239
0.371	12	3	38	2	1	14	807
0.371	13	4	38	2	1	14	389
0.372	1	11	38	3	3	6	63
0.372	1	5	38	3	4	12	125
0.372	1	13	38	3	5	8	85
0.372	1	20	38	3	1	10	97
0.372	1	10	38	3	2	10	97
0.372	2	21	38	3	1	4	105
0.372	2	16	38	3	2	2	65
0.372	4	12	38	3	1	4	41
0.372	4	6	38	3	2	4	41
0.372	4	19	38	3	3	2	26
0.372	4	22	38	3	4	0	15
0.372	4	9	38	3	6	0	15
0.372	5	23	38	3	1	6	325
0.372	6	15	38	3	1	6	75
0.372	6	8	38	3	2	6	75
0.372	6	14	38	3	3	0	19
0.372	6	7	38	3	4	0	19
0.372	9	17	38	3	1	6	325
0.372	10	1	38	3	1	18	999
0.372	11	2	38	3	1	20	1239
0.372	12	3	38	3	1	14	807
0.372	13	4	38	3	1	14	389
0.373	1	11	38	4	3	6	63
0.373	1	5	38	4	4	12	125
0.373	1	13	38	4	5	8	85
0.373	1	20	38	4	1	10	97
0.373	1	10	38	4	2	10	97
0.373	2	21	38	4	1	4	105
0.373	2	16	38	4	2	2	65
0.373	4	12	38	4	1	4	41
0.373	4	6	38	4	2	4	41
0.373	4	19	38	4	3	2	26
0.373	4	22	38	4	4	0	15
0.373	4	9	38	4	6	0	15
0.373	5	23	38	4	1	6	325
0.373	6	15	38	4	1	6	75
0.373	6	8	38	4	2	6	75
0.373	6	14	38	4	3	0	19
0.373	6	7	38	4	4	0	19
0.373	9	17	38	4	1	6	325
0.373	10	1	38	4	1	18	999
0.373	11	2	38	4	1	20	1239
0.373	12	3	38	4	1	14	807
0.373	13	4	38	4	1	14	389
0.374	1	11	38	5	3	6	63
0.374	1	5	38	5	4	12	125
0.374	1	13	38	5	5	8	85
0.374	1	20	38	5	1	10	97
0.374	1	10	38	5	2	10	97
0.374	2	21	38	5	1	4	105
0.374	2	16	38	5	2	2	65
0.374	4	12	38	5	1	4	41
0.374	4	6	38	5	2	4	41
0.374	4	19	38	5	3	2	26
0.374	4	22	38	5	4	0	15
0.374	4	9	38	5	6	0	15
0.374	5	23	38	5	1	6	325
0.374	6	15	38	5	1	6	75
0.374	6	8	38	5	2	6	75
0.374	6	14	38	5	3	0	19
0.374	6	7	38	5	4	0	19
0.374	9	17	38	5	1	6	325
0.374	10	1	38	5	1	18	999
0.374	11	2	38	5	1	20	1239
0.374	12	3	38	5	1	14	807
0.374	13	4	38	5	1	14	389
0.375	1	11	38	6	3	6	63
0.375	1	5	38	6	4	12	125
0.375	1	13	38	6	5	10	97
0.375	1	20	38	6	1	10	97
0.375	1	10	38	6	2	10	97
0.375	2	21	38	6	1	6	153
0.375	2	16	38	6	2	4	105
0.375	4	12	38	6	1	4	41
0.375	4	6	38	6	2	4	41
0.375	4	19	38	6	3	2	26
0.375	4	22	38	6	4	0	15
0.375	4	9	38	6	6	0	15
0.375	5	23	38	6	1	6	325
0.375	6	15	38	6	1	6	75
0.375	6	8	38	6	2	6	75
0.375	6	14	38	6	3	0	19
0.375	6	7	38	6	4	0	19
0.375	9	17	38	6	1	8	437
0.375	10	1	38	6	1	18	999
0.375	11	2	38	6	1	20	1239
0.375	12	3	38	6	1	14	807
0.375	13	4	38	6	1	16	453
0.376	1	11	38	7	3	6	63
0.376	1	5	38	7	4	12	125
0.376	1	13	38	7	5	8	85
0.376	1	20	38	7	1	10	97
0.376	1	10	38	7	2	10	97
0.376	2	21	38	7	1	4	105
0.376	2	16	38	7	2	2	65
0.376	4	12	38	7	1	4	41
0.376	4	6	38	7	2	4	41
0.376	4	19	38	7	3	2	26
0.376	4	22	38	7	4	0	15
0.376	4	9	38	7	6	0	15
0.376	5	23	38	7	1	6	325
0.376	6	15	38	7	1	6	75
0.376	6	8	38	7	2	6	75
0.376	6	14	38	7	3	0	19
0.376	6	7	38	7	4	0	19
0.376	9	17	38	7	1	6	325
0.376	10	1	38	7	1	18	999
0.376	11	2	38	7	1	20	1239
0.376	12	3	38	7	1	14	807
0.376	13	4	38	7	1	14	389
0.377	1	11	38	8	3	6	63
0.377	1	5	38	8	4	12	125
0.377	1	13	38	8	5	8	85
0.377	1	20	38	8	1	10	97
0.377	1	10	38	8	2	10	97
0.377	2	21	38	8	1	4	105
0.377	2	16	38	8	2	2	65
0.377	4	12	38	8	1	4	41
0.377	4	6	38	8	2	4	41
0.377	4	19	38	8	3	2	26
0.377	4	22	38	8	4	0	15
0.377	4	9	38	8	6	0	15
0.377	5	23	38	8	1	6	325
0.377	6	15	38	8	1	6	75
0.377	6	8	38	8	2	6	75
0.377	6	14	38	8	3	0	19
0.377	6	7	38	8	4	0	19
0.377	9	17	38	8	1	6	325
0.377	10	1	38	8	1	18	999
