% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
0.125	7	11	13	6	1	8	421	0	0
0.125	8	20	13	6	1	0	81	0	0
0.125	9	12	13	6	3	0	81	0	0
0.125	10	1	13	6	1	8	421	0	0
0.125	11	2	13	6	1	16	903	0	0
0.125	12	3	13	6	1	8	421	0	0
0.125	13	4	13	6	1	2	133	0	0
0.126	1	22	13	7	1	10	469	0	0
0.126	2	14	13	7	2	4	217	0	0
0.126	3	17	13	7	1	18	967	0	0
0.126	4	19	13	7	1	14	775	0	0
0.126	6	7	13	7	1	8	421	0	0
0.126	7	10	13	7	3	8	421	0	0
0.126	8	20	13	7	1	0	81	0	0
0.126	9	21	13	7	2	0	81	0	0
0.126	10	1	13	7	1	8	421	0	0
0.126	11	2	13	7	1	16	903	0	0
0.126	12	3	13	7	1	8	421	0	0
0.126	13	4	13	7	1	2	133	0	0
0.127	1	18	13	8	2	12	597	0	0
0.127	2	15	13	8	1	12	597	0	0
0.127	3	8	13	8	6	0	81	0	0
0.127	4	5	13	8	2	16	903	0	0
0.127	6	23	13	8	2	18	967	0	0
0.127	7	9	13	8	2	2	133	0	0
0.127	8	20	13	8	1	0	81	0	0
0.127	9	6	13	8	1	2	133	0	0
0.127	10	1	13	8	1	8	421	0	0
0.127	11	2	13	8	1	16	903	0	0
0.127	12	3	13	8	1	8	421	0	0
0.127	13	4	13	8	1	2	133	0	0
0.128	1	22	13	9	1	10	469	0	0
0.128	2	14	13	9	2	4	217	0	0
0.128	3	8	13	9	6	0	81	0	0
0.128	4	19	13	9	1	14	775	0	0
0.128	6	13	13	9	3	8	421	0	0
0.128	7	11	13	9	1	8	421	0	0
0.128	8	20	13	9	1	0	81	0	0
0.128	9	6	13	9	1	2	133	0	0
0.128	10	1	13	9	1	8	421	0	0
0.128	11	2	13	9	1	16	903	0	0
0.128	12	3	13	9	1	8	421	0	0
0.128	13	4	13	9	1	2	133	0	0
0.129	1	18	13	10	2	12	597	0	0
0.129	2	15	13	10	1	12	597	0	0
0.129	3	16	13	10	2	2	133	0	0
0.129	4	5	13	10	2	16	903	0	0
0.129	6	7	13	10	1	8	421	0	0
0.129	7	10	13	10	3	8	421	0	0
0.129	8	20	13	10	1	0	81	0	0
0.129	9	12	13	10	3	0	81	0	0
0.129	10	1	13	10	1	8	421	0	0
0.129	11	2	13	10	1	16	903	0	0
0.129	12	3	13	10	1	8	421	0	0
0.129	13	4	13	10	1	2	133	0	0
0.13	1	22	14	1	1	10	469	0	0
0.13	2	14	14	1	2	4	217	0	0
0.13	3	8	14	1	6	0	81	0	0
0.13	4	19	14	1	1	14	775	0	0
0.13	6	23	14	1	2	18	967	0	0
0.13	7	9	14	1	2	2	133	0	0
0.13	8	20	14	1	1	0	81	0	0
0.13	9	21	14	1	2	0	81	0	0
0.13	10	1	14	1	1	8	421	0	0
0.13	11	2	14	1	1	16	903	0	0
0.13	12	3	14	1	1	8	421	0	0
0.13	13	4	14	1	1	2	133	0	0
0.131	1	18	14	2	2	12	597	0	0
0.131	2	15	14	2	1	12	597	0	0
0.131	3	8	14	2	6	0	81	0	0
0.131	4	5	14	2	2	16	903	0	0
0.131	6	13	14	2	3	8	421	0	0
0.131	7	11	14	2	1	8	421	0	0
0.131	8	20	14	2	1	0	81	0	0
0.131	9	6	14	2	1	2	133	0	0
0.131	10	1	14	2	1	8	421	0	0
0.131	11	2	14	2	1	16	903	0	0
0.131	12	3	14	2	1	8	421	0	0
0.131	13	4	14	2	1	2	133	0	0
0.132	1	22	14	3	1	10	469	0	0
0.132	2	14	14	3	2	4	217	0	0
0.132	3	17	14	3	1	18	967	0	0
0.132	4	19	14	3	1	14	775	0	0
0.132	6	7	14	3	1	8	421	0	0
0.132	7	10	14	3	3	8	421	0	0
0.132	8	20	14	3	1	0	81	0	0
0.132	9	12	14	3	3	0	81	0	0
0.132	10	1	14	3	1	8	421	0	0
0.132	11	2	14	3	1	16	903	0	0
0.132	12	3	14	3	1	8	421	0	0
0.132	13	4	14	3	1	2	133	0	0
0.133	1	18	14	4	2	12	597	0	0
0.133	2	15	14	4	1	12	597	0	0
0.133	3	17	14	4	1	18	967	0	0
0.133	4	5	14	4	2	16	903	0	0
0.133	6	23	14	4	2	18	967	0	0
0.133	7	11	14	4	1	8	421	0	0
0.133	8	20	14	4	1	0	81	0	0
0.133	9	21	14	4	2	0	81	0	0
0.133	10	1	14	4	1	8	421	0	0
0.133	11	2	14	4	1	16	903	0	0
0.133	12	3	14	4	1	8	421	0	0
0.133	13	4	14	4	1	2	133	0	0
0.134	1	22	14	5	1	10	469	0	0
0.134	2	14	14	5	2	4	217	0	0
0.134	3	8	14	5	6	0	81	0	0
0.134	4	19	14	5	1	14	775	0	0
0.134	6	13	14	5	3	8	421	0	0
0.134	7	9	14	5	2	2	133	0	0
0.134	8	20	14	5	1	0	81	0	0
0.134	9	6	14	5	1	2	133	0	0
0.134	10	1	14	5	1	8	421	0	0
0.134	11	2	14	5	1	16	903	0	0
0.134	12	3	14	5	1	8	421	0	0
0.134	13	4	14	5	1	2	133	0	0
0.135	1	18	14	6	2	12	597	0	0
0.135	2	15	14	6	1	12	597	0	0
0.135	3	8	14	6	6	0	81	0	0
0.135	4	5	14	6	2	16	903	0	0
0.135	6	7	14	6	1	8	421	0	0
0.135	7	10	14	6	3	8	421	0	0
0.135	8	20	14	6	1	0	81	0	0
0.135	9	12	14	6	3	0	81	0	0
0.135	10	1	14	6	1	8	421	0	0
0.135	11	2	14	6	1	16	903	0	0
0.135	12	3	14	6	1	8	421	0	0
0.135	13	4	14	6	1	2	133	0	0
0.136	1	22	14	7	1	10	469	0	0
0.136	2	14	14	7	2	4	217	0	0
0.136	3	8	14	7	6	0	81	0	0
0.136	4	19	14	7	1	14	775	0	0
0.136	6	23	14	7	2	18	967	0	0
0.136	7	11	14	7	1	8	421	0	0
0.136	8	20	14	7	1	0	81	0	0
0.136	9	6	14	7	1	2	133	0	0
0.136	10	1	14	7	1	8	421	0	0
0.136	11	2	14	7	1	16	903	0	0
0.136	12	3	14	7	1	8	421	0	0
0.136	13	4	14	7	1	2	133	0	0
0.137	1	18	14	8	2	12	597	0	0
0.137	2	15	14	8	1	12	597	0	0
0.137	3	8	14	8	6	0	81	0	0
0.137	4	5	14	8	2	16	903	0	0
0.137	6	13	14	8	3	8	421	0	0
0.137	7	10	14	8	3	8	421	0	0
0.137	8	20	14	8	1	0	81	0	0
0.137	9	21	14	8	2	0	81	0	0
0.137	10	1	14	8	1	8	421	0	0
0.137	11	2	14	8	1	16	903	0	0
0.137	12	3	14	8	1	8	421	0	0
0.137	13	4	14	8	1	2	133	0	0
0.138	1	22	14	9	1	10	469	0	0
0.138	2	14	14	9	2	4	217	0	0
0.138	3	8	14	9	6	0	81	0	0
0.138	4	19	14	9	1	14	775	0	0
0.138	6	7	14	9	1	8	421	0	0
0.138	7	9	14	9	2	2	133	0	0
0.138	8	20	14	9	1	0	81	0	0
0.138	9	6	14	9	1	2	133	0	0
0.138	10	1	14	9	1	8	421	0	0
0.138	11	2	14	9	1	16	903	0	0
0.138	12	3	14	9	1	8	421	0	0
0.138	13	4	14	9	1	2	133	0	0
0.139	1	18	14	10	2	12	597	0	0
0.139	2	15	14	10	1	12	597	0	0
0.139	3	8	14	10	6	0	81	0	0
0.139	4	5	14	10	2	16	903	0	0
0.139	6	23	14	10	2	18	967	0	0
0.139	7	11	14	10	1	8	421	0	0
0.139	8	20	14	10	1	0	81	0	0
0.139	9	12	14	10	3	0	81	0	0
0.139	10	1	14	10	1	8	421	0	0
0.139	11	2	14	10	1	16	903	0	0
0.139	12	3	14	10	1	8	421	0	0
0.139	13	4	14	10	1	2	133	0	0
0.14	1	22	15	1	1	10	469	0	0
0.14	2	15	15	1	1	12	597	0	0
0.14	3	8	15	1	6	0	81	0	0
0.14	4	19	15	1	1	14	775	0	0
0.14	6	13	15	1	3	8	421	0	0
0.14	7	10	15	1	3	8	421	0	0
0.14	8	20	15	1	1	0	81	0	0
0.14	9	21	15	1	2	0	81	0	0
0.14	10	1	15	1	1	8	421	0	0
0.14	11	2	15	1	1	16	903	0	0
0.14	12	3	15	1	1	8	421	0	0
0.14	13	4	15	1	1	2	133	0	0
0.141	1	18	15	2	2	12	597	0	0
0.141	2	14	15	2	2	4	217	0	0
0.141	3	16	15	2	2	2	133	0	0
0.141	4	5	15	2	2	16	903	0	0
0.141	6	7	15	2	1	8	421	0	0
0.141	7	9	15	2	2	2	133	0	0
0.141	8	20	15	2	1	0	81	0	0
0.141	9	21	15	2	2	0	81	0	0
0.141	10	1	15	2	1	8	421	0	0
0.141	11	2	15	2	1	16	903	0	0
0.141	12	3	15	2	1	8	421	0	0
0.141	13	4	15	2	1	2	133	0	0
0.142	1	22	15	3	1	10	469	0	0
0.142	2	15	15	3	1	12	597	0	0
0.142	3	8	15	3	6	0	81	0	0
0.142	4	5	15	3	2	16	903	0	0
0.142	6	23	15	3	2	18	967	0	0
0.142	7	11	15	3	1	8	421	0	0
0.142	8	20	15	3	1	0	81	0	0
0.142	9	6	15	3	1	2	133	0	0
0.142	10	1	15	3	1	8	421	0	0
0.142	11	2	15	3	1	16	903	0	0
0.142	12	3	15	3	1	8	421	0	0
0.142	13	4	15	3	1	2	133	0	0
0.143	1	18	15	4	2	12	597	0	0
0.143	2	14	15	4	2	4	217	0	0
0.143	3	8	15	4	6	0	81	0	0
0.143	4	19	15	4	1	14	775	0	0
0.143	6	13	15	4	3	8	421	0	0
0.143	7	10	15	4	3	8	421	0	0
0.143	8	20	15	4	1	0	81	0	0
0.143	9	12	15	4	3	0	81	0	0
0.143	10	1	15	4	1	8	421	0	0
0.143	11	2	15	4	1	16	903	0	0
0.143	12	3	15	4	1	8	421	0	0
0.143	13	4	15	4	1	2	133	0	0
0.144	1	22	15	5	1	10	469	0	0
0.144	2	15	15	5	1	12	597	0	0
0.144	3	8	15	5	6	0	81	0	0
0.144	4	5	15	5	2	16	903	0	0
0.144	6	7	15	5	1	8	421	0	0
0.144	7	9	15	5	2	2	133	0	0
0.144	8	20	15	5	1	0	81	0	0
0.144	9	21	15	5	2	0	81	0	0
0.144	10	1	15	5	1	8	421	0	0
0.144	11	2	15	5	1	16	903	0	0
0.144	12	3	15	5	1	8	421	0	0
0.144	13	4	15	5	1	2	133	0	0
0.145	1	18	15	6	2	12	597	0	0
0.145	2	14	15	6	2	4	217	0	0
0.145	3	17	15	6	1	18	967	0	0
0.145	4	19	15	6	1	14	775	0	0
0.145	6	23	15	6	2	18	967	0	0
0.145	7	11	15	6	1	8	421	0	0
0.145	8	20	15	6	1	0	81	0	0
0.145	9	6	15	6	1	2	133	0	0
0.145	10	1	15	6	1	8	421	0	0
0.145	11	2	15	6	1	16	903	0	0
0.145	12	3	15	6	1	8	421	0	0
0.145	13	4	15	6	1	2	133	0	0
0.146	1	22	15	7	1	10	469	0	0
0.146	2	15	15	7	1	12	597	0	0
0.146	3	8	15	7	6	0	81	0	0
0.146	4	5	15	7	2	16	903	0	0
0.146	6	13	15	7	3	8	421	0	0
0.146	7	10	15	7	3	8	421	0	0
0.146	8	20	15	7	1	0	81	0	0
0.146	9	12	15	7	3	0	81	0	0
0.146	10	1	15	7	1	8	421	0	0
0.146	11	2	15	7	1	16	903	0	0
0.146	12	3	15	7	1	8	421	0	0
0.146	13	4	15	7	1	2	133	0	0
0.147	1	18	15	8	2	12	597	0	0
0.147	2	14	15	8	2	4	217	0	0
0.147	3	8	15	8	6	0	81	0	0
0.147	4	19	15	8	1	14	775	0	0
0.147	6	7	15	8	1	8	421	0	0
0.147	7	9	15	8	2	2	133	0	0
0.147	8	20	15	8	1	0	81	0	0
0.147	9	6	15	8	1	2	133	0	0
0.147	10	1	15	8	1	8	421	0	0
0.147	11	2	15	8	1	16	903	0	0
0.147	12	3	15	8	1	8	421	0	0
0.147	13	4	15	8	1	2	133	0	0
0.148	1	22	15	9	1	10	469	0	0
0.148	2	15	15	9	1	12	597	0	0
0.148	3	8	15	9	6	0	81	0	0
0.148	4	5	15	9	2	16	903	0	0
0.148	6	23	15	9	2	18	967	0	0
0.148	7	11	15	9	1	8	421	0	0
0.148	8	20	15	9	1	0	81	0	0
0.148	9	21	15	9	2	0	81	0	0
0.148	10	1	15	9	1	8	421	0	0
0.148	11	2	15	9	1	16	903	0	0
0.148	12	3	15	9	1	8	421	0	0
0.148	13	4	15	9	1	2	133	0	0
0.149	1	18	15	10	2	12	597	0	0
0.149	2	14	15	10	2	4	217	0	0
0.149	3	16	15	10	2	2	133	0	0
0.149	4	19	15	10	1	14	775	0	0
0.149	6	13	15	10	3	8	421	0	0
0.149	7	10	15	10	3	8	421	0	0
0.149	8	20	15	10	1	0	81	0	0
0.149	9	6	15	10	1	2	133	0	0
0.149	10	1	15	10	1	8	421	0	0
0.149	11	2	15	10	1	16	903	0	0
0.149	12	3	15	10	1	8	421	0	0
0.149	13	4	15	10	1	2	133	0	0
0.15	1	22	16	1	1	10	469	0	0
0.15	2	15	16	1	1	12	597	0	0
0.15	3	8	16	1	6	0	81	0	0
0.15	4	5	16	1	2	16	903	0	0
0.15	6	23	16	1	2	18	967	0	0
0.15	7	9	16	1	2	2	133	0	0
0.15	8	20	16	1	1	0	81	0	0
0.15	9	12	16	1	3	0	81	0	0
0.15	10	1	16	1	1	8	421	0	0
0.15	11	2	16	1	1	16	903	0	0
0.15	12	3	16	1	1	8	421	0	0
0.15	13	4	16	1	1	2	133	0	0
0.151	1	18	16	2	2	12	597	0	0
0.151	2	14	16	2	2	4	217	0	0
0.151	3	8	16	2	6	0	81	0	0
0.151	4	19	16	2	1	14	775	0	0
0.151	6	7	16	2	1	8	421	0	0
0.151	7	11	16	2	1	8	421	0	0
0.151	8	20	16	2	1	0	81	0	0
0.151	9	21	16	2	2	0	81	0	0
0.151	10	1	16	2	1	8	421	0	0
0.151	11	2	16	2	1	16	903	0	0
0.151	12	3	16	2	1	8	421	0	0
0.151	13	4	16	2	1	2	133	0	0
0.152	1	22	16	3	1	10	469	0	0
0.152	2	15	16	3	1	12	597	0	0
0.152	3	8	16	3	6	0	81	0	0
0.152	4	5	16	3	2	16	903	0	0
0.152	6	13	16	3	3	8	421	0	0
0.152	7	10	16	3	3	8	421	0	0
0.152	8	20	16	3	1	0	81	0	0
0.152	9	6	16	3	1	2	133	0	0
0.152	10	1	16	3	1	8	421	0	0
0.152	11	2	16	3	1	16	903	0	0
0.152	12	3	16	3	1	8	421	0	0
0.152	13	4	16	3	1	2	133	0	0
0.153	1	18	16	4	2	12	597	0	0
0.153	2	14	16	4	2	4	217	0	0
0.153	3	8	16	4	6	0	81	0	0
0.153	4	19	16	4	1	14	775	0	0
0.153	6	23	16	4	2	18	967	0	0
0.153	7	9	16	4	2	2	133	0	0
0.153	8	20	16	4	1	0	81	0	0
0.153	9	12	16	4	3	0	81	0	0
0.153	10	1	16	4	1	8	421	0	0
0.153	11	2	16	4	1	16	903	0	0
0.153	12	3	16	4	1	8	421	0	0
0.153	13	4	16	4	1	2	133	0	0
0.154	1	22	16	5	1	10	469	0	0
0.154	2	15	16	5	1	12	597	0	0
0.154	3	8	16	5	6	0	81	0	0
0.154	4	5	16	5	2	16	903	0	0
0.154	6	7	16	5	1	8	421	0	0
0.154	7	11	16	5	1	8	421	0	0
0.154	8	20	16	5	1	0	81	0	0
0.154	9	21	16	5	2	0	81	0	0
0.154	10	1	16	5	1	8	421	0	0
0.154	11	2	16	5	1	16	903	0	0
0.154	12	3	16	5	1	8	421	0	0
0.154	13	4	16	5	1	2	133	0	0
0.155	1	18	16	6	2	12	597	0	0
0.155	2	14	16	6	2	4	217	0	0
0.155	3	8	16	6	6	0	81	0	0
0.155	4	19	16	6	1	14	775	0	0
0.155	6	13	16	6	3	8	421	0	0
0.155	7	10	16	6	3	8	421	0	0
0.155	8	20	16	6	1	0	81	0	0
0.155	9	21	16	6	2	0	81	0	0
0.155	10	1	16	6	1	8	421	0	0
0.155	11	2	16	6	1	16	903	0	0
0.155	12	3	16	6	1	8	421	0	0
0.155	13	4	16	6	1	2	133	0	0
0.156	1	22	16	7	1	10	469	0	0
0.156	2	15	16	7	1	12	597	0	0
0.156	3	8	16	7	6	0	81	0	0
0.156	4	5	16	7	2	16	903	0	0
0.156	6	23	16	7	2	18	967	0	0
0.156	7	9	16	7	2	2	133	0	0
0.156	8	20	16	7	1	0	81	0	0
0.156	9	6	16	7	1	2	133	0	0
0.156	10	1	16	7	1	8	421	0	0
0.156	11	2	16	7	1	16	903	0	0
0.156	12	3	16	7	1	8	421	0	0
0.156	13	4	16	7	1	2	133	0	0
0.157	1	18	16	8	2	12	597	0	0
0.157	2	15	16	8	1	12	597	0	0
0.157	3	17	16	8	1	18	967	0	0
0.157	4	19	16	8	1	14	775	0	0
0.157	6	7	16	8	1	8	421	0	0
0.157	7	11	16	8	1	8	421	0	0
0.157	8	20	16	8	1	0	81	0	0
0.157	9	6	16	8	1	2	133	0	0
0.157	10	1	16	8	1	8	421	0	0
0.157	11	2	16	8	1	16	903	0	0
0.157	12	3	16	8	1	8	421	0	0
0.157	13	4	16	8	1	2	133	0	0
0.158	1	22	16	9	1	10	469	0	0
0.158	2	14	16	9	2	4	217	0	0
0.158	3	8	16	9	6	0	81	0	0
0.158	4	5	16	9	2	16	903	0	0
0.158	6	13	16	9	3	8	421	0	0
0.158	7	10	16	9	3	8	421	0	0
0.158	8	20	16	9	1	0	81	0	0
0.158	9	21	16	9	2	0	81	0	0
0.158	10	1	16	9	1	8	421	0	0
0.158	11	2	16	9	1	16	903	0	0
0.158	12	3	16	9	1	8	421	0	0
0.158	13	4	16	9	1	2	133	0	0
0.159	1	18	16	10	2	12	597	0	0
0.159	2	15	16	10	1	12	597	0	0
0.159	3	16	16	10	2	2	133	0	0
0.159	4	19	16	10	1	14	775	0	0
0.159	6	23	16	10	2	18	967	0	0
0.159	7	11	16	10	1	8	421	0	0
0.159	8	20	16	10	1	0	81	0	0
0.159	9	12	16	10	3	0	81	0	0
0.159	10	1	16	10	1	8	421	0	0
0.159	11	2	16	10	1	16	903	0	0
0.159	12	3	16	10	1	8	421	0	0
0.159	13	4	16	10	1	2	133	0	0
0.16	1	22	17	1	1	10	469	0	0
0.16	2	14	17	1	2	4	217	0	0
0.16	3	8	17	1	6	0	81	0	0
0.16	4	5	17	1	2	16	903	0	0
0.16	6	7	17	1	1	8	421	0	0
0.16	7	9	17	1	2	2	133	0	0
0.16	8	20	17	1	1	0	81	0	0
0.16	9	21	17	1	2	0	81	0	0
0.16	10	1	17	1	1	8	421	0	0
0.16	11	2	17	1	1	16	903	0	0
0.16	12	3	17	1	1	8	421	0	0
0.16	13	4	17	1	1	2	133	0	0
0.161	1	18	17	2	2	12	597	0	0
0.161	2	15	17	2	1	12	597	0	0
0.161	3	17	17	2	1	18	967	0	0
0.161	4	19	17	2	1	14	775	0	0
0.161	6	13	17	2	3	8	421	0	0
0.161	7	10	17	2	3	8	421	0	0
0.161	8	20	17	2	1	0	81	0	0
0.161	9	21	17	2	2	0	81	0	0
0.161	10	1	17	2	1	8	421	0	0
0.161	11	2	17	2	1	16	903	0	0
0.161	12	3	17	2	1	8	421	0	0
0.161	13	4	17	2	1	2	133	0	0
0.162	1	22	17	3	1	10	469	0	0
0.162	2	14	17	3	2	4	217	0	0
0.162	3	16	17	3	2	2	133	0	0
0.162	4	5	17	3	2	16	903	0	0
0.162	6	23	17	3	2	18	967	0	0
0.162	7	11	17	3	1	8	421	0	0
0.162	8	20	17	3	1	0	81	0	0
0.162	9	6	17	3	1	2	133	0	0
0.162	10	1	17	3	1	8	421	0	0
0.162	11	2	17	3	1	16	903	0	0
0.162	12	3	17	3	1	8	421	0	0
0.162	13	4	17	3	1	2	133	0	0
0.163	1	18	17	4	2	12	597	0	0
0.163	2	15	17	4	1	12	597	0	0
0.163	3	17	17	4	1	18	967	0	0
0.163	4	19	17	4	1	14	775	0	0
0.163	6	7	17	4	1	8	421	0	0
0.163	7	9	17	4	2	2	133	0	0
0.163	8	20	17	4	1	0	81	0	0
0.163	9	12	17	4	3	0	81	0	0
0.163	10	1	17	4	1	8	421	0	0
0.163	11	2	17	4	1	16	903	0	0
0.163	12	3	17	4	1	8	421	0	0
0.163	13	4	17	4	1	2	133	0	0
0.164	1	22	17	5	1	10	469	0	0
0.164	2	14	17	5	2	4	217	0	0
0.164	3	8	17	5	6	0	81	0	0
0.164	4	5	17	5	2	16	903	0	0
0.164	6	13	17	5	3	8	421	0	0
0.164	7	10	17	5	3	8	421	0	0
0.164	8	20	17	5	1	0	81	0	0
0.164	9	21	17	5	2	0	81	0	0
0.164	10	1	17	5	1	8	421	0	0
0.164	11	2	17	5	1	16	903	0	0
0.164	12	3	17	5	1	8	421	0	0
0.164	13	4	17	5	1	2	133	0	0
0.165	1	18	17	6	2	12	597	0	0
0.165	2	15	17	6	1	12	597	0	0
0.165	3	16	17	6	2	2	133	0	0
0.165	4	19	17	6	1	14	775	0	0
0.165	6	23	17	6	2	18	967	0	0
0.165	7	11	17	6	1	8	421	0	0
0.165	8	20	17	6	1	0	81	0	0
0.165	9	6	17	6	1	2	133	0	0
0.165	10	1	17	6	1	8	421	0	0
0.165	11	2	17	6	1	16	903	0	0
0.165	12	3	17	6	1	8	421	0	0
0.165	13	4	17	6	1	2	133	0	0
0.166	1	22	17	7	1	10	469	0	0
0.166	2	14	17	7	2	4	217	0	0
0.166	3	17	17	7	1	18	967	0	0
0.166	4	5	17	7	2	16	903	0	0
0.166	6	7	17	7	1	8	421	0	0
0.166	7	10	17	7	3	8	421	0	0
0.166	8	20	17	7	1	0	81	0	0
0.166	9	12	17	7	3	0	81	0	0
0.166	10	1	17	7	1	8	421	0	0
0.166	11	2	17	7	1	16	903	0	0
0.166	12	3	17	7	1	8	421	0	0
0.166	13	4	17	7	1	2	133	0	0
0.167	1	18	17	8	2	12	597	0	0
0.167	2	15	17	8	1	12	597	0	0
0.167	3	8	17	8	6	0	81	0	0
0.167	4	19	17	8	1	14	775	0	0
0.167	6	13	17	8	3	8	421	0	0
0.167	7	9	17	8	2	2	133	0	0
0.167	8	20	17	8	1	0	81	0	0
0.167	9	6	17	8	1	2	133	0	0
0.167	10	1	17	8	1	8	421	0	0
0.167	11	2	17	8	1	16	903	0	0
0.167	12	3	17	8	1	8	421	0	0
0.167	13	4	17	8	1	2	133	0	0
0.168	1	22	17	9	1	10	469	0	0
0.168	2	14	17	9	2	4	217	0	0
0.168	3	17	17	9	1	18	967	0	0
0.168	4	5	17	9	2	16	903	0	0
0.168	6	23	17	9	2	18	967	0	0
0.168	7	11	17	9	1	8	421	0	0
0.168	8	20	17	9	1	0	81	0	0
0.168	9	21	17	9	2	0	81	0	0
0.168	10	1	17	9	1	8	421	0	0
0.168	11	2	17	9	1	16	903	0	0
0.168	12	3	17	9	1	8	421	0	0
0.168	13	4	17	9	1	2	133	0	0
0.169	1	18	17	10	2	12	597	0	0
0.169	2	15	17	10	1	12	597	0	0
0.169	3	8	17	10	6	0	81	0	0
0.169	4	19	17	10	1	14	775	0	0
0.169	6	7	17	10	1	8	421	0	0
0.169	7	10	17	10	3	8	421	0	0
0.169	8	20	17	10	1	0	81	0	0
0.169	9	6	17	10	1	2	133	0	0
0.169	10	1	17	10	1	8	421	0	0
0.169	11	2	17	10	1	16	903	0	0
0.169	12	3	17	10	1	8	421	0	0
0.169	13	4	17	10	1	2	133	0	0
0.17	1	22	18	1	1	10	469	0	0
0.17	2	14	18	1	2	4	217	0	0
0.17	3	16	18	1	2	2	133	0	0
0.17	4	5	18	1	2	16	903	0	0
0.17	6	23	18	1	2	18	967	0	0
0.17	7	9	18	1	2	2	133	0	0
0.17	8	20	18	1	1	0	81	0	0
0.17	9	12	18	1	3	0	81	0	0
0.17	10	1	18	1	1	8	421	0	0
0.17	11	2	18	1	1	16	903	0	0
0.17	12	3	18	1	1	8	421	0	0
0.17	13	4	18	1	1	2	133	0	0
0.171	1	18	18	2	2	12	597	0	0
0.171	2	15	18	2	1	12	597	0	0
0.171	3	8	18	2	6	0	81	0	0
0.171	4	19	18	2	1	14	775	0	0
0.171	6	13	18	2	3	8	421	0	0
0.171	7	11	18	2	1	8	421	0	0
0.171	8	20	18	2	1	0	81	0	0
0.171	9	21	18	2	2	0	81	0	0
0.171	10	1	18	2	1	8	421	0	0
0.171	11	2	18	2	1	16	903	0	0
0.171	12	3	18	2	1	8	421	0	0
0.171	13	4	18	2	1	2	133	0	0
0.172	1	22	18	3	1	10	469	0	0
0.172	2	15	18	3	1	12	597	0	0
0.172	3	17	18	3	1	18	967	0	0
0.172	4	5	18	3	2	16	903	0	0
0.172	6	7	18	3	1	8	421	0	0
0.172	7	10	18	3	3	8	421	0	0
0.172	8	20	18	3	1	0	81	0	0
0.172	9	6	18	3	1	2	133	0	0
0.172	10	1	18	3	1	8	421	0	0
0.172	11	2	18	3	1	16	903	0	0
0.172	12	3	18	3	1	8	421	0	0
0.172	13	4	18	3	1	2	133	0	0
0.173	1	18	18	4	2	12	597	0	0
0.173	2	14	18	4	2	4	217	0	0
0.173	3	16	18	4	2	2	133	0	0
0.173	4	19	18	4	1	14	775	0	0
0.173	6	23	18	4	2	18	967	0	0
0.173	7	9	18	4	2	2	133	0	0
0.173	8	20	18	4	1	0	81	0	0
0.173	9	12	18	4	3	0	81	0	0
0.173	10	1	18	4	1	8	421	0	0
0.173	11	2	18	4	1	16	903	0	0
0.173	12	3	18	4	1	8	421	0	0
0.173	13	4	18	4	1	2	133	0	0
0.174	1	22	18	5	1	10	469	0	0
0.174	2	15	18	5	1	12	597	0	0
0.174	3	8	18	5	6	0	81	0	0
0.174	4	5	18	5	2	16	903	0	0
0.174	6	13	18	5	3	8	421	0	0
0.174	7	11	18	5	1	8	421	0	0
0.174	8	20	18	5	1	0	81	0	0
0.174	9	21	18	5	2	0	81	0	0
0.174	10	1	18	5	1	8	421	0	0
0.174	11	2	18	5	1	16	903	0	0
0.174	12	3	18	5	1	8	421	0	0
0.174	13	4	18	5	1	2	133	0	0
0.175	1	18	18	6	2	12	597	0	0
0.175	2	14	18	6	2	4	217	0	0
0.175	3	17	18	6	1	18	967	0	0
0.175	4	19	18	6	1	14	775	0	0
0.175	6	7	18	6	1	8	421	0	0
0.175	7	10	18	6	3	8	421	0	0
0.175	8	20	18	6	1	0	81	0	0
0.175	9	6	18	6	1	2	133	0	0
0.175	10	1	18	6	1	8	421	0	0
0.175	11	2	18	6	1	16	903	0	0
0.175	12	3	18	6	1	8	421	0	0
0.175	13	4	18	6	1	2	133	0	0
0.176	1	22	18	7	1	10	469	0	0
0.176	2	15	18	7	1	12	597	0	0
0.176	3	8	18	7	6	0	81	0	0
0.176	4	5	18	7	2	16	903	0	0
0.176	6	23	18	7	2	18	967	0	0
0.176	7	9	18	7	2	2	133	0	0
0.176	8	20	18	7	1	0	81	0	0
0.176	9	12	18	7	3	0	81	0	0
0.176	10	1	18	7	1	8	421	0	0
0.176	11	2	18	7	1	16	903	0	0
0.176	12	3	18	7	1	8	421	0	0
0.176	13	4	18	7	1	2	133	0	0
0.177	1	18	18	8	2	12	597	0	0
0.177	2	14	18	8	2	4	217	0	0
0.177	3	16	18	8	2	2	133	0	0
0.177	4	19	18	8	1	14	775	0	0
0.177	6	13	18	8	3	8	421	0	0
0.177	7	11	18	8	1	8	421	0	0
0.177	8	20	18	8	1	0	81	0	0
0.177	9	6	18	8	1	2	133	0	0
0.177	10	1	18	8	1	8	421	0	0
0.177	11	2	18	8	1	16	903	0	0
0.177	12	3	18	8	1	8	421	0	0
0.177	13	4	18	8	1	2	133	0	0
0.178	1	22	18	9	1	10	469	0	0
0.178	2	15	18	9	1	12	597	0	0
0.178	3	17	18	9	1	18	967	0	0
