% time	cellId	IMSI	frame	sframe	RNTI	mcs	size
0.266	3	17	27	7	1	12	201
0.266	3	16	27	7	2	6	101
0.266	6	7	27	7	1	8	137
0.266	6	23	27	7	2	2	41
0.266	6	13	27	7	3	4	69
0.266	7	11	27	7	1	6	101
0.266	7	9	27	7	2	14	253
0.266	7	10	27	7	3	12	201
0.266	8	20	27	7	1	10	501
0.266	9	6	27	7	1	2	41
0.266	10	1	27	7	1	18	999
0.266	11	2	27	7	1	12	621
0.266	12	3	27	7	1	28	2292
0.266	13	4	27	7	1	28	2292
0.267	1	22	27	8	1	4	105
0.267	1	18	27	8	2	2	65
0.267	2	15	27	8	1	4	105
0.267	2	14	27	8	2	8	209
0.267	3	17	27	8	1	12	201
0.267	3	16	27	8	2	6	101
0.267	6	7	27	8	1	8	137
0.267	6	23	27	8	2	2	41
0.267	6	13	27	8	3	4	69
0.267	7	11	27	8	1	6	101
0.267	7	9	27	8	2	14	253
0.267	7	10	27	8	3	12	201
0.267	8	20	27	8	1	10	501
0.267	9	6	27	8	1	2	41
0.267	10	1	27	8	1	18	999
0.267	11	2	27	8	1	12	621
0.267	12	3	27	8	1	28	2292
0.267	13	4	27	8	1	28	2292
0.268	1	22	27	9	1	4	105
0.268	1	18	27	9	2	2	65
0.268	2	15	27	9	1	4	105
0.268	2	14	27	9	2	8	209
0.268	3	17	27	9	1	12	201
0.268	3	16	27	9	2	6	101
0.268	6	7	27	9	1	8	137
0.268	6	23	27	9	2	2	41
0.268	6	13	27	9	3	4	69
0.268	7	11	27	9	1	6	101
0.268	7	9	27	9	2	14	253
0.268	7	10	27	9	3	12	201
0.268	8	20	27	9	1	10	501
0.268	9	6	27	9	1	2	41
0.268	10	1	27	9	1	18	999
0.268	11	2	27	9	1	12	621
0.268	12	3	27	9	1	28	2292
0.268	13	4	27	9	1	28	2292
0.269	1	22	27	10	1	4	105
0.269	1	18	27	10	2	2	65
0.269	2	15	27	10	1	4	105
0.269	2	14	27	10	2	8	209
0.269	3	17	27	10	1	12	201
0.269	3	16	27	10	2	6	101
0.269	6	7	27	10	1	8	137
0.269	6	23	27	10	2	2	41
0.269	6	13	27	10	3	4	69
0.269	7	11	27	10	1	6	101
0.269	7	9	27	10	2	14	253
0.269	7	10	27	10	3	12	201
0.269	8	20	27	10	1	10	501
0.269	9	6	27	10	1	2	41
0.269	10	1	27	10	1	18	999
0.269	11	2	27	10	1	12	621
0.269	12	3	27	10	1	28	2292
0.269	13	4	27	10	1	28	2292
0.27	1	22	28	1	1	4	105
0.27	1	18	28	1	2	2	65
0.27	2	15	28	1	1	4	105
0.27	2	14	28	1	2	8	209
0.27	3	17	28	1	1	12	201
0.27	3	16	28	1	2	6	101
0.27	6	7	28	1	1	8	137
0.27	6	23	28	1	2	2	41
0.27	6	13	28	1	3	4	69
0.27	7	11	28	1	1	6	101
0.27	7	9	28	1	2	14	253
0.27	7	10	28	1	3	12	201
0.27	8	20	28	1	1	10	501
0.27	9	6	28	1	1	2	41
0.27	10	1	28	1	1	18	999
0.27	11	2	28	1	1	12	621
0.27	12	3	28	1	1	28	2292
0.27	13	4	28	1	1	28	2292
0.271	1	22	28	2	1	4	105
0.271	1	18	28	2	2	2	65
0.271	2	15	28	2	1	4	105
0.271	2	14	28	2	2	10	233
0.271	3	17	28	2	1	12	201
0.271	3	16	28	2	2	6	101
0.271	6	7	28	2	1	8	137
0.271	6	23	28	2	2	2	41
0.271	6	13	28	2	3	4	69
0.271	7	11	28	2	1	6	101
0.271	7	9	28	2	2	14	253
0.271	7	10	28	2	3	12	201
0.271	8	20	28	2	1	10	501
0.271	9	6	28	2	1	2	41
0.271	10	1	28	2	1	18	999
0.271	11	2	28	2	1	12	621
0.271	12	3	28	2	1	28	2292
0.271	13	4	28	2	1	28	2292
0.272	1	22	28	3	1	4	105
0.272	1	18	28	3	2	2	65
0.272	2	15	28	3	1	4	105
0.272	2	14	28	3	2	8	209
0.272	3	17	28	3	1	12	201
0.272	3	16	28	3	2	6	101
0.272	6	7	28	3	1	8	137
0.272	6	23	28	3	2	2	41
0.272	6	13	28	3	3	4	69
0.272	7	11	28	3	1	6	101
0.272	7	9	28	3	2	14	253
0.272	7	10	28	3	3	12	201
0.272	8	20	28	3	1	10	501
0.272	9	6	28	3	1	2	41
0.272	10	1	28	3	1	18	999
0.272	11	2	28	3	1	12	621
0.272	12	3	28	3	1	28	2292
0.272	13	4	28	3	1	28	2292
0.273	1	22	28	4	1	4	105
0.273	1	18	28	4	2	2	65
0.273	2	15	28	4	1	6	153
0.273	2	14	28	4	2	12	301
0.273	3	17	28	4	1	14	253
0.273	3	16	28	4	2	6	101
0.273	6	7	28	4	1	8	137
0.273	6	23	28	4	2	2	41
0.273	6	13	28	4	3	6	101
0.273	7	11	28	4	1	8	137
0.273	7	9	28	4	2	20	389
0.273	7	10	28	4	3	18	325
0.273	8	20	28	4	1	10	501
0.273	9	6	28	4	1	4	69
0.273	10	1	28	4	1	20	1239
0.273	11	2	28	4	1	12	621
0.273	12	3	28	4	1	28	2292
0.273	13	4	28	4	1	28	2292
0.274	1	22	28	5	1	4	105
0.274	1	18	28	5	2	2	65
0.274	2	15	28	5	1	4	105
0.274	2	14	28	5	2	8	209
0.274	3	17	28	5	1	12	201
0.274	3	16	28	5	2	6	101
0.274	6	7	28	5	1	8	137
0.274	6	23	28	5	2	2	41
0.274	6	13	28	5	3	4	69
0.274	7	11	28	5	1	6	101
0.274	7	9	28	5	2	14	253
0.274	7	10	28	5	3	12	201
0.274	8	20	28	5	1	10	501
0.274	9	6	28	5	1	2	41
0.274	10	1	28	5	1	18	999
0.274	11	2	28	5	1	12	621
0.274	12	3	28	5	1	28	2292
0.274	13	4	28	5	1	28	2292
0.275	1	22	28	6	1	4	105
0.275	1	18	28	6	2	2	65
0.275	2	15	28	6	1	4	105
0.275	2	14	28	6	2	8	209
0.275	3	17	28	6	1	12	201
0.275	3	16	28	6	2	6	101
0.275	6	7	28	6	1	8	137
0.275	6	23	28	6	2	2	41
0.275	6	13	28	6	3	4	69
0.275	7	11	28	6	1	6	101
0.275	7	9	28	6	2	14	253
0.275	7	10	28	6	3	12	201
0.275	8	20	28	6	1	10	501
0.275	9	6	28	6	1	2	41
0.275	10	1	28	6	1	18	999
0.275	11	2	28	6	1	12	621
0.275	12	3	28	6	1	28	2292
0.275	13	4	28	6	1	28	2292
0.276	1	22	28	7	1	4	105
0.276	1	18	28	7	2	2	65
0.276	2	15	28	7	1	4	105
0.276	2	14	28	7	2	8	209
0.276	3	17	28	7	1	12	201
0.276	3	16	28	7	2	6	101
0.276	6	7	28	7	1	8	137
0.276	6	23	28	7	2	2	41
0.276	6	13	28	7	3	4	69
0.276	7	11	28	7	1	6	101
0.276	7	9	28	7	2	14	253
0.276	7	10	28	7	3	12	201
0.276	8	20	28	7	1	10	501
0.276	9	6	28	7	1	2	41
0.276	10	1	28	7	1	18	999
0.276	11	2	28	7	1	12	621
0.276	12	3	28	7	1	28	2292
0.276	13	4	28	7	1	28	2292
0.277	1	22	28	8	1	4	105
0.277	1	18	28	8	2	2	65
0.277	2	15	28	8	1	4	105
0.277	2	14	28	8	2	8	209
0.277	3	17	28	8	1	12	201
0.277	3	16	28	8	2	6	101
0.277	6	7	28	8	1	8	137
0.277	6	23	28	8	2	2	41
0.277	6	13	28	8	3	4	69
0.277	7	11	28	8	1	6	101
0.277	7	9	28	8	2	14	253
0.277	7	10	28	8	3	12	201
0.277	8	20	28	8	1	10	501
0.277	9	6	28	8	1	2	41
0.277	10	1	28	8	1	18	999
0.277	11	2	28	8	1	12	621
0.277	12	3	28	8	1	28	2292
0.277	13	4	28	8	1	28	2292
0.278	1	22	28	9	1	4	105
0.278	1	18	28	9	2	2	65
0.278	2	15	28	9	1	4	105
0.278	2	14	28	9	2	8	209
0.278	3	17	28	9	1	12	201
0.278	3	16	28	9	2	6	101
0.278	6	7	28	9	1	8	137
0.278	6	23	28	9	2	2	41
0.278	6	13	28	9	3	4	69
0.278	7	11	28	9	1	6	101
0.278	7	9	28	9	2	14	253
0.278	7	10	28	9	3	12	201
0.278	8	20	28	9	1	10	501
0.278	9	6	28	9	1	2	41
0.278	10	1	28	9	1	18	999
0.278	11	2	28	9	1	12	621
0.278	12	3	28	9	1	28	2292
0.278	13	4	28	9	1	28	2292
0.279	1	22	28	10	1	4	105
0.279	1	18	28	10	2	2	65
0.279	2	15	28	10	1	4	105
0.279	2	14	28	10	2	8	209
0.279	3	17	28	10	1	12	201
0.279	3	16	28	10	2	6	101
0.279	6	7	28	10	1	8	137
0.279	6	23	28	10	2	2	41
0.279	6	13	28	10	3	4	69
0.279	7	11	28	10	1	6	101
0.279	7	9	28	10	2	14	253
0.279	7	10	28	10	3	12	201
0.279	8	20	28	10	1	10	501
0.279	9	6	28	10	1	2	41
0.279	10	1	28	10	1	18	999
0.279	11	2	28	10	1	12	621
0.279	12	3	28	10	1	28	2292
0.279	13	4	28	10	1	28	2292
0.28	1	22	29	1	1	4	105
0.28	1	18	29	1	2	2	65
0.28	2	15	29	1	1	4	105
0.28	2	14	29	1	2	8	209
0.28	3	17	29	1	1	12	201
0.28	3	16	29	1	2	6	101
0.28	6	7	29	1	1	8	137
0.28	6	23	29	1	2	2	41
0.28	6	13	29	1	3	4	69
0.28	7	11	29	1	1	6	101
0.28	7	9	29	1	2	14	253
0.28	7	10	29	1	3	12	201
0.28	8	20	29	1	1	10	501
0.28	9	6	29	1	1	2	41
0.28	10	1	29	1	1	18	999
0.28	11	2	29	1	1	12	621
0.28	12	3	29	1	1	28	2292
0.28	13	4	29	1	1	28	2292
0.281	1	22	29	2	1	4	105
0.281	1	18	29	2	2	2	65
0.281	2	15	29	2	1	4	105
0.281	2	14	29	2	2	8	209
0.281	3	17	29	2	1	12	201
0.281	3	16	29	2	2	6	101
0.281	6	7	29	2	1	8	137
0.281	6	23	29	2	2	2	41
0.281	6	13	29	2	3	4	69
0.281	7	11	29	2	1	6	101
0.281	7	9	29	2	2	14	253
0.281	7	10	29	2	3	12	201
0.281	8	20	29	2	1	10	501
0.281	9	6	29	2	1	2	41
0.281	10	1	29	2	1	18	999
0.281	11	2	29	2	1	12	621
0.281	12	3	29	2	1	28	2292
0.281	13	4	29	2	1	28	2292
0.282	1	22	29	3	1	4	105
0.282	1	18	29	3	2	2	65
0.282	2	15	29	3	1	4	105
0.282	2	14	29	3	2	8	209
0.282	3	17	29	3	1	12	201
0.282	3	16	29	3	2	6	101
0.282	6	7	29	3	1	8	137
0.282	6	23	29	3	2	2	41
0.282	6	13	29	3	3	4	69
0.282	7	11	29	3	1	6	101
0.282	7	9	29	3	2	14	253
0.282	7	10	29	3	3	12	201
0.282	8	20	29	3	1	10	501
0.282	9	6	29	3	1	2	41
0.282	10	1	29	3	1	18	999
0.282	11	2	29	3	1	12	621
0.282	12	3	29	3	1	28	2292
0.282	13	4	29	3	1	28	2292
0.283	1	22	29	4	1	4	105
0.283	1	18	29	4	2	2	65
0.283	2	15	29	4	1	4	105
0.283	2	14	29	4	2	8	209
0.283	3	17	29	4	1	12	201
0.283	3	16	29	4	2	6	101
0.283	6	7	29	4	1	8	137
0.283	6	23	29	4	2	2	41
0.283	6	13	29	4	3	4	69
0.283	7	11	29	4	1	6	101
0.283	7	9	29	4	2	14	253
0.283	7	10	29	4	3	12	201
0.283	8	20	29	4	1	10	501
0.283	9	6	29	4	1	2	41
0.283	10	1	29	4	1	18	999
0.283	11	2	29	4	1	12	621
0.283	12	3	29	4	1	28	2292
0.283	13	4	29	4	1	28	2292
0.284	1	22	29	5	1	4	105
0.284	1	18	29	5	2	2	65
0.284	2	15	29	5	1	4	105
0.284	2	14	29	5	2	8	209
0.284	3	17	29	5	1	12	201
0.284	3	16	29	5	2	6	101
0.284	6	7	29	5	1	8	137
0.284	6	23	29	5	2	2	41
0.284	6	13	29	5	3	4	69
0.284	7	11	29	5	1	6	101
0.284	7	9	29	5	2	14	253
0.284	7	10	29	5	3	12	201
0.284	8	20	29	5	1	10	501
0.284	9	6	29	5	1	2	41
0.284	10	1	29	5	1	18	999
0.284	11	2	29	5	1	12	621
0.284	12	3	29	5	1	28	2292
0.284	13	4	29	5	1	28	2292
0.285	1	22	29	6	1	4	105
0.285	1	18	29	6	2	2	65
0.285	2	15	29	6	1	4	105
0.285	2	14	29	6	2	8	209
0.285	3	17	29	6	1	12	201
0.285	3	16	29	6	2	6	101
0.285	6	7	29	6	1	8	137
0.285	6	23	29	6	2	2	41
0.285	6	13	29	6	3	4	69
0.285	7	11	29	6	1	6	101
0.285	7	9	29	6	2	14	253
0.285	7	10	29	6	3	12	201
0.285	8	20	29	6	1	10	501
0.285	9	6	29	6	1	2	41
0.285	10	1	29	6	1	18	999
0.285	11	2	29	6	1	12	621
0.285	12	3	29	6	1	28	2292
0.285	13	4	29	6	1	28	2292
0.286	1	22	29	7	1	4	105
0.286	1	18	29	7	2	8	209
0.286	2	15	29	7	1	4	105
0.286	2	14	29	7	2	8	209
0.286	3	17	29	7	1	12	201
0.286	6	7	29	7	1	8	137
0.286	6	23	29	7	2	2	41
0.286	6	13	29	7	3	4	69
0.286	7	11	29	7	1	6	101
0.286	7	9	29	7	2	16	309
0.286	7	10	29	7	3	12	201
0.286	8	20	29	7	1	10	501
0.286	9	6	29	7	1	2	41
0.286	10	1	29	7	1	18	999
0.286	11	2	29	7	1	12	621
0.286	12	3	29	7	1	28	2292
0.286	13	4	29	7	1	28	2292
0.287	1	22	29	8	1	4	105
0.287	1	18	29	8	2	2	65
0.287	2	15	29	8	1	4	105
0.287	2	14	29	8	2	8	209
0.287	3	17	29	8	1	12	201
0.287	3	16	29	8	2	6	101
0.287	6	7	29	8	1	8	137
0.287	6	23	29	8	2	2	41
0.287	6	13	29	8	3	4	69
0.287	7	11	29	8	1	6	101
0.287	7	9	29	8	2	14	253
0.287	7	10	29	8	3	12	201
0.287	8	20	29	8	1	10	501
0.287	9	6	29	8	1	2	41
0.287	10	1	29	8	1	18	999
0.287	11	2	29	8	1	12	621
0.287	12	3	29	8	1	28	2292
0.287	13	4	29	8	1	28	2292
0.288	1	22	29	9	1	4	105
0.288	1	18	29	9	2	2	65
0.288	2	15	29	9	1	4	105
0.288	2	14	29	9	2	8	209
0.288	3	17	29	9	1	12	201
0.288	3	16	29	9	2	6	101
0.288	6	7	29	9	1	8	137
0.288	6	23	29	9	2	2	41
0.288	6	13	29	9	3	4	69
0.288	7	11	29	9	1	6	101
0.288	7	9	29	9	2	14	253
0.288	7	10	29	9	3	12	201
0.288	8	20	29	9	1	10	501
0.288	9	6	29	9	1	2	41
0.288	10	1	29	9	1	18	999
0.288	11	2	29	9	1	12	621
0.288	12	3	29	9	1	28	2292
0.288	13	4	29	9	1	28	2292
0.289	1	22	29	10	1	4	105
0.289	1	18	29	10	2	2	65
0.289	2	15	29	10	1	4	105
0.289	2	14	29	10	2	8	209
0.289	3	17	29	10	1	12	201
0.289	3	16	29	10	2	6	101
0.289	6	7	29	10	1	8	137
0.289	6	23	29	10	2	2	41
0.289	6	13	29	10	3	4	69
0.289	7	11	29	10	1	6	101
0.289	7	9	29	10	2	14	253
0.289	7	10	29	10	3	12	201
0.289	8	20	29	10	1	10	501
0.289	9	6	29	10	1	2	41
0.289	10	1	29	10	1	18	999
0.289	11	2	29	10	1	12	621
0.289	12	3	29	10	1	28	2292
0.289	13	4	29	10	1	28	2292
0.29	1	22	30	1	1	4	105
0.29	1	18	30	1	2	2	65
0.29	2	15	30	1	1	4	105
0.29	2	14	30	1	2	8	209
0.29	3	17	30	1	1	12	201
0.29	3	16	30	1	2	6	101
0.29	6	7	30	1	1	8	137
0.29	6	23	30	1	2	2	41
0.29	6	13	30	1	3	4	69
0.29	7	11	30	1	1	6	101
0.29	7	9	30	1	2	14	253
0.29	7	10	30	1	3	12	201
0.29	8	20	30	1	1	10	501
0.29	9	6	30	1	1	2	41
0.29	10	1	30	1	1	18	999
0.29	11	2	30	1	1	12	621
0.29	12	3	30	1	1	28	2292
0.29	13	4	30	1	1	28	2292
0.291	1	22	30	2	1	4	105
0.291	1	18	30	2	2	2	65
0.291	2	15	30	2	1	4	105
0.291	2	14	30	2	2	8	209
0.291	3	17	30	2	1	12	201
0.291	3	16	30	2	2	6	101
0.291	6	7	30	2	1	8	137
0.291	6	23	30	2	2	2	41
0.291	6	13	30	2	3	4	69
0.291	7	11	30	2	1	6	101
0.291	7	9	30	2	2	14	253
0.291	7	10	30	2	3	12	201
0.291	8	20	30	2	1	10	501
0.291	9	6	30	2	1	2	41
0.291	10	1	30	2	1	18	999
0.291	11	2	30	2	1	12	621
0.291	12	3	30	2	1	28	2292
0.291	13	4	30	2	1	28	2292
0.292	1	22	30	3	1	4	105
0.292	1	18	30	3	2	2	65
0.292	2	15	30	3	1	4	105
0.292	2	14	30	3	2	8	209
0.292	3	17	30	3	1	12	201
0.292	3	16	30	3	2	6	101
0.292	6	7	30	3	1	8	137
0.292	6	23	30	3	2	2	41
0.292	6	13	30	3	3	4	69
0.292	7	11	30	3	1	6	101
0.292	7	9	30	3	2	14	253
0.292	7	10	30	3	3	12	201
0.292	8	20	30	3	1	10	501
0.292	9	6	30	3	1	2	41
0.292	10	1	30	3	1	18	999
0.292	11	2	30	3	1	12	621
0.292	12	3	30	3	1	28	2292
0.292	13	4	30	3	1	28	2292
0.293	1	22	30	4	1	4	105
0.293	1	18	30	4	2	8	209
0.293	2	15	30	4	1	4	105
0.293	2	14	30	4	2	8	209
0.293	3	17	30	4	1	12	201
0.293	3	16	30	4	2	6	101
0.293	6	7	30	4	1	8	137
0.293	6	23	30	4	2	2	41
0.293	6	13	30	4	3	4	69
0.293	7	11	30	4	1	6	101
0.293	7	9	30	4	2	16	309
0.293	7	10	30	4	3	12	201
0.293	8	20	30	4	1	10	501
0.293	9	6	30	4	1	2	41
0.293	10	1	30	4	1	18	999
0.293	11	2	30	4	1	12	621
0.293	12	3	30	4	1	28	2292
0.293	13	4	30	4	1	28	2292
0.294	1	22	30	5	1	4	105
0.294	1	18	30	5	2	2	65
0.294	2	15	30	5	1	4	105
0.294	2	14	30	5	2	8	209
0.294	3	17	30	5	1	12	201
0.294	3	16	30	5	2	6	101
0.294	6	7	30	5	1	8	137
0.294	6	23	30	5	2	2	41
0.294	6	13	30	5	3	4	69
0.294	7	11	30	5	1	6	101
0.294	7	9	30	5	2	14	253
0.294	7	10	30	5	3	12	201
0.294	8	20	30	5	1	10	501
0.294	9	6	30	5	1	2	41
0.294	10	1	30	5	1	18	999
0.294	11	2	30	5	1	12	621
0.294	12	3	30	5	1	28	2292
0.294	13	4	30	5	1	28	2292
0.295	1	22	30	6	1	4	105
0.295	1	18	30	6	2	2	65
0.295	2	15	30	6	1	4	105
0.295	2	14	30	6	2	8	209
0.295	3	17	30	6	1	12	201
0.295	3	16	30	6	2	6	101
0.295	6	7	30	6	1	8	137
0.295	6	23	30	6	2	2	41
0.295	6	13	30	6	3	4	69
0.295	7	11	30	6	1	6	101
0.295	7	9	30	6	2	14	253
0.295	7	10	30	6	3	12	201
0.295	8	20	30	6	1	10	501
0.295	9	6	30	6	1	2	41
0.295	10	1	30	6	1	18	999
0.295	11	2	30	6	1	12	621
0.295	12	3	30	6	1	28	2292
0.295	13	4	30	6	1	28	2292
0.296	1	22	30	7	1	4	105
0.296	1	18	30	7	2	2	65
0.296	2	15	30	7	1	4	105
0.296	2	14	30	7	2	8	209
0.296	3	17	30	7	1	12	201
0.296	3	16	30	7	2	6	101
0.296	6	7	30	7	1	8	137
0.296	6	23	30	7	2	2	41
0.296	6	13	30	7	3	4	69
0.296	7	11	30	7	1	6	101
0.296	7	9	30	7	2	14	253
0.296	7	10	30	7	3	12	201
0.296	8	20	30	7	1	10	501
0.296	9	6	30	7	1	2	41
0.296	10	1	30	7	1	18	999
0.296	11	2	30	7	1	12	621
0.296	12	3	30	7	1	28	2292
0.296	13	4	30	7	1	28	2292
0.297	1	22	30	8	1	4	105
0.297	1	18	30	8	2	2	65
0.297	2	15	30	8	1	4	105
0.297	2	14	30	8	2	8	209
0.297	3	17	30	8	1	12	201
0.297	3	16	30	8	2	6	101
0.297	6	7	30	8	1	8	137
0.297	6	23	30	8	2	2	41
0.297	6	13	30	8	3	4	69
0.297	7	11	30	8	1	6	101
0.297	7	9	30	8	2	14	253
0.297	7	10	30	8	3	12	201
0.297	8	20	30	8	1	10	501
0.297	9	6	30	8	1	2	41
0.297	10	1	30	8	1	18	999
0.297	11	2	30	8	1	12	621
0.297	12	3	30	8	1	28	2292
0.297	13	4	30	8	1	28	2292
0.298	1	22	30	9	1	4	105
0.298	1	18	30	9	2	2	65
0.298	2	15	30	9	1	4	105
0.298	2	14	30	9	2	8	209
0.298	3	17	30	9	1	12	201
0.298	3	16	30	9	2	6	101
0.298	6	7	30	9	1	8	137
0.298	6	23	30	9	2	2	41
0.298	6	13	30	9	3	4	69
0.298	7	11	30	9	1	6	101
0.298	7	9	30	9	2	14	253
0.298	7	10	30	9	3	12	201
0.298	8	20	30	9	1	10	501
0.298	9	6	30	9	1	2	41
0.298	10	1	30	9	1	18	999
0.298	11	2	30	9	1	12	621
0.298	12	3	30	9	1	28	2292
0.298	13	4	30	9	1	28	2292
0.299	1	22	30	10	1	4	105
0.299	1	18	30	10	2	2	65
0.299	2	15	30	10	1	4	105
0.299	2	14	30	10	2	8	209
0.299	3	17	30	10	1	12	201
0.299	3	16	30	10	2	6	101
0.299	6	7	30	10	1	8	137
0.299	6	23	30	10	2	2	41
0.299	6	13	30	10	3	4	69
0.299	7	11	30	10	1	6	101
0.299	7	9	30	10	2	14	253
0.299	7	10	30	10	3	12	201
0.299	8	20	30	10	1	10	501
0.299	9	6	30	10	1	2	41
0.299	10	1	30	10	1	18	999
0.299	11	2	30	10	1	12	621
0.299	12	3	30	10	1	28	2292
0.299	13	4	30	10	1	28	2292
0.3	1	22	31	1	1	4	105
0.3	1	18	31	1	2	2	65
0.3	2	15	31	1	1	4	105
0.3	2	14	31	1	2	8	209
0.3	3	17	31	1	1	12	201
0.3	3	16	31	1	2	6	101
0.3	6	7	31	1	1	8	137
0.3	6	23	31	1	2	2	41
0.3	6	13	31	1	3	4	69
0.3	7	11	31	1	1	6	101
0.3	7	9	31	1	2	14	253
0.3	7	10	31	1	3	12	201
0.3	8	20	31	1	1	10	501
0.3	9	6	31	1	1	2	41
0.3	10	1	31	1	1	18	999
0.3	11	2	31	1	1	12	621
0.3	12	3	31	1	1	28	2292
0.3	13	4	31	1	1	28	2292
0.301	1	22	31	2	1	4	105
0.301	1	18	31	2	2	2	65
0.301	2	15	31	2	1	4	105
0.301	2	14	31	2	2	8	209
0.301	3	17	31	2	1	12	201
0.301	3	16	31	2	2	6	101
0.301	6	7	31	2	1	8	137
0.301	6	23	31	2	2	2	41
0.301	6	13	31	2	3	4	69
0.301	7	11	31	2	1	6	101
0.301	7	9	31	2	2	14	253
0.301	7	10	31	2	3	12	201
0.301	8	20	31	2	1	10	501
0.301	9	6	31	2	1	2	41
0.301	10	1	31	2	1	18	999
0.301	11	2	31	2	1	12	621
0.301	12	3	31	2	1	28	2292
0.301	13	4	31	2	1	28	2292
0.302	1	22	31	3	1	4	105
0.302	1	18	31	3	2	2	65
0.302	2	15	31	3	1	6	153
0.302	2	14	31	3	2	12	301
0.302	3	17	31	3	1	14	253
0.302	3	16	31	3	2	6	101
0.302	6	7	31	3	1	8	137
0.302	6	23	31	3	2	2	41
0.302	6	13	31	3	3	6	101
0.302	7	11	31	3	1	8	137
0.302	7	9	31	3	2	20	389
0.302	7	10	31	3	3	18	325
0.302	8	20	31	3	1	10	501
0.302	9	6	31	3	1	4	69
0.302	10	1	31	3	1	20	1239
0.302	11	2	31	3	1	12	621
0.302	12	3	31	3	1	28	2292
0.302	13	4	31	3	1	28	2292
0.303	1	22	31	4	1	4	105
0.303	1	18	31	4	2	2	65
0.303	2	15	31	4	1	4	105
0.303	2	14	31	4	2	8	209
0.303	3	17	31	4	1	12	201
0.303	3	16	31	4	2	6	101
0.303	6	7	31	4	1	8	137
0.303	6	23	31	4	2	2	41
0.303	6	13	31	4	3	4	69
0.303	7	11	31	4	1	6	101
0.303	7	9	31	4	2	14	253
0.303	7	10	31	4	3	12	201
0.303	8	20	31	4	1	10	501
0.303	9	6	31	4	1	2	41
0.303	10	1	31	4	1	18	999
0.303	11	2	31	4	1	12	621
0.303	12	3	31	4	1	28	2292
0.303	13	4	31	4	1	28	2292
0.304	1	22	31	5	1	4	105
0.304	1	18	31	5	2	8	209
0.304	2	15	31	5	1	4	105
0.304	2	14	31	5	2	8	209
0.304	3	17	31	5	1	12	201
0.304	6	7	31	5	1	8	137
0.304	6	23	31	5	2	2	41
0.304	6	13	31	5	3	4	69
0.304	7	11	31	5	1	6	101
0.304	7	9	31	5	2	16	309
0.304	7	10	31	5	3	12	201
0.304	8	20	31	5	1	10	501
0.304	9	6	31	5	1	2	41
0.304	10	1	31	5	1	18	999
0.304	11	2	31	5	1	12	621
0.304	12	3	31	5	1	28	2292
0.304	13	4	31	5	1	28	2292
0.305	1	22	31	6	1	4	105
0.305	1	18	31	6	2	2	65
0.305	2	15	31	6	1	4	105
0.305	2	14	31	6	2	8	209
0.305	3	17	31	6	1	12	201
0.305	3	16	31	6	2	6	101
0.305	6	7	31	6	1	8	137
0.305	6	23	31	6	2	2	41
0.305	6	13	31	6	3	4	69
0.305	7	11	31	6	1	6	101
0.305	7	9	31	6	2	14	253
0.305	7	10	31	6	3	12	201
0.305	8	20	31	6	1	10	501
0.305	9	6	31	6	1	2	41
0.305	10	1	31	6	1	18	999
0.305	11	2	31	6	1	12	621
0.305	12	3	31	6	1	28	2292
0.305	13	4	31	6	1	28	2292
0.306	1	22	31	7	1	4	105
0.306	1	18	31	7	2	2	65
0.306	2	15	31	7	1	4	105
0.306	2	14	31	7	2	8	209
0.306	3	17	31	7	1	12	201
0.306	3	16	31	7	2	6	101
0.306	6	7	31	7	1	8	137
0.306	6	23	31	7	2	2	41
0.306	6	13	31	7	3	4	69
0.306	7	11	31	7	1	6	101
0.306	7	9	31	7	2	14	253
0.306	7	10	31	7	3	12	201
0.306	8	20	31	7	1	10	501
0.306	9	6	31	7	1	2	41
0.306	10	1	31	7	1	18	999
0.306	11	2	31	7	1	12	621
0.306	12	3	31	7	1	28	2292
0.306	13	4	31	7	1	28	2292
0.307	1	22	31	8	1	4	105
0.307	1	18	31	8	2	2	65
0.307	2	15	31	8	1	4	105
0.307	2	14	31	8	2	8	209
0.307	3	17	31	8	1	12	201
0.307	3	16	31	8	2	6	101
0.307	6	7	31	8	1	8	137
0.307	6	23	31	8	2	2	41
0.307	6	13	31	8	3	4	69
0.307	7	11	31	8	1	6	101
0.307	7	9	31	8	2	14	253
0.307	7	10	31	8	3	12	201
0.307	8	20	31	8	1	10	501
0.307	9	6	31	8	1	2	41
0.307	10	1	31	8	1	18	999
0.307	11	2	31	8	1	12	621
0.307	12	3	31	8	1	28	2292
0.307	13	4	31	8	1	28	2292
0.308	1	22	31	9	1	4	105
0.308	1	18	31	9	2	2	65
0.308	2	15	31	9	1	4	105
0.308	2	14	31	9	2	8	209
0.308	3	17	31	9	1	12	201
0.308	3	16	31	9	2	6	101
0.308	6	7	31	9	1	8	137
0.308	6	23	31	9	2	2	41
0.308	6	13	31	9	3	4	69
0.308	7	11	31	9	1	6	101
0.308	7	9	31	9	2	14	253
0.308	7	10	31	9	3	12	201
0.308	8	20	31	9	1	10	501
0.308	9	6	31	9	1	2	41
0.308	10	1	31	9	1	18	999
0.308	11	2	31	9	1	12	621
0.308	12	3	31	9	1	28	2292
0.308	13	4	31	9	1	28	2292
0.309	1	22	31	10	1	4	105
0.309	1	18	31	10	2	2	65
0.309	2	15	31	10	1	4	105
